,id,questions,questions_perturbed,similarity_scores
1086,38136,Welche Insekten können als Haustiere gehalten werden?, Insekten können als Haustiere gehalten werden?,0.9854055
1087,38137,Welche Insekten werden in der Pharmazie benutzt?, Insekten werden in der Pharmazie benutzt?,0.9850341
1088,38138,Welche Insekten werden als Versuchstiere eingesetzt?,Welche Insekten  als Versuchstiere eingesetzt?,0.9973544
1089,38139,Welche Insekten spielen eine große Rolle in der Kriminalistik?, Insekten spielen eine große Rolle in der Kriminalistik?,0.9895414
1090,38140,In welcher Produktion können Schildläuse eingesetzt werden?,In welcher Produktion  Schildläuse eingesetzt werden?,0.9970225
1091,38219,Welche Empfindlichkeit haben fotographische Aufnahmematerialen heutzutage? ,Welche Empfindlichkeit  fotographische Aufnahmematerialen heutzutage? ,0.9829654
1092,38221,Was ermöglicht ein empfindlicherer Film?,Was ermöglicht  empfindlicherer Film?,0.9948127
1093,38223,Was ist besser bei nierdigempfindlichen Filmen?,Was ist besser  nierdigempfindlichen Filmen?,0.994728
1094,38241,Welche Zeitung in Großbritannien ist ähnlich zu BILD in Deutschland?,Welche  in Großbritannien ist ähnlich zu BILD in Deutschland?,0.99086696
1095,38243,"Welche Art von Zeitung ist ""The Sun""?","Welche  von Zeitung ist ""The Sun""?",0.9962252
1096,38244,Was zeichnet eine Boulevardzeitung aus?,Was zeichnet eine Boulevardzeitung ?,0.95502996
1097,38245,"Wer gibt die Zeitung ""The Sun"" heraus?","Wer gibt die  ""The Sun"" heraus?",0.99721014
1098,38246,"Seit wann gibt es eine Sonntagsausgabe von der Zeitung ""The Sun""?","Seit wann gibt es eine Sonntagsausgabe von der Zeitung ""The ""?",0.9957946
1099,38314,Als was arbeitete Edmund Burke von 1765 bis 1766?,Als was  Edmund Burke von 1765 bis 1766?,0.96928114
1100,38315,In welcher Organisation war Burke ein Mitglied in London?,In welcher  war Burke ein Mitglied in London?,0.99211806
1101,38316,Welche politische Werke stammen von Edmund Burke?,Welche  Werke stammen von Edmund Burke?,0.997594
1102,38317,Was ist das Hauptwerk von Edmund Burke?, ist das Hauptwerk von Edmund Burke?,0.9712982
1103,38318,Was beinhaltet das Hauptwerk von Edmund Burke?,Was beinhaltet das Hauptwerk  Edmund Burke?,0.9967429
1104,41148,Wovon ist die galicische Musik geprägt?,Wovon ist die  Musik geprägt?,0.99295866
1105,41149,Welche international bekannte Musikgruppen spielen traditionelle galicische Musik?,Welche international bekannte  spielen traditionelle galicische Musik?,0.9930695
1106,41156,Nach wem ist der Bezirk Bronx in New York benannt?,Nach wem ist der Bezirk Bronx in New  benannt?,0.99721175
1107,41157,In welchem Jahr ist Bronx ein eigenständiger Stadtbezirk geworden?,In welchem Jahr  Bronx ein eigenständiger Stadtbezirk geworden?,0.995427
1108,41158,Welche Straftaten gehörten ab den 1960er in Bronx zum Alltag?,Welche Straftaten gehörten ab  1960er in Bronx zum Alltag?,0.9991889
1109,41159,Wann hat überwiegend die Mittelschicht in Bronx gewohnt?,Wann hat überwiegend  Mittelschicht in Bronx gewohnt?,0.9966331
1110,38094,Was ist das größte menschliche Gen?,Was ist das größte menschliche ?,0.9740172
1111,38095,Wie viele Aminosäure hat das größte menschliche Gen?,Wie viele Aminosäure hat  größte menschliche Gen?,0.9985685
1112,38156,Wodurch ist die Region der Mexiko-Stadt gefährdet?,Wodurch ist die Region der Mexiko-Stadt ?,0.960815
1113,38157,Wie viele Menschen wurden von einem Erdbeben  1985 in Mexiko-Stadt getötet?  ,Wie viele Menschen wurden  einem Erdbeben  1985 in Mexiko-Stadt getötet?  ,0.9974337
1114,38159,Wie viele Gebäude waren von dem Erdbeben 1985 in Mexiko-Stadt geschadet?,Wie viele Gebäude waren von dem Erdbeben 1985 in Mexiko-Stadt ?,0.97969025
1115,38160,Warum kam es zu so vielen Toten nach dem Erdbeben 1985 in Mexiko-Stadt?, kam es zu so vielen Toten nach dem Erdbeben 1985 in Mexiko-Stadt?,0.9849327
1116,38163,Wie sieht die Landschaft der Mexiko-Stadt aus?,Wie sieht die Landschaft der Mexiko-Stadt ?,0.97540236
1117,38165,Was wird in der Mexiko-Stadt angebaut?,Was wird in  Mexiko-Stadt angebaut?,0.9981183
1118,38166,Welche Metalle sind in der Region der Mexiko-Stadt zu finden?,Welche Metalle sind in der Region der Mexiko-Stadt zu ?,0.98782337
1119,38180,"Wann erschien der Soundtrack zum Film ""James Bond 007: Spectre""?","Wann erschien  Soundtrack zum Film ""James Bond 007: Spectre""?",0.99924535
1120,38181,"Wer singt im Soundtrack von ""James Bond 007: Spectre""?","Wer  im Soundtrack von ""James Bond 007: Spectre""?",0.9900837
1121,38182,Welchen Preis gewann Sam Smith für seinen Soundtrack bei der Oscarverleihung 2016?,Welchen Preis gewann Sam Smith für seinen  bei der Oscarverleihung 2016?,0.9959678
1122,38258,Auf welchem Kontinent liegen die US-Bundesstaaten?,Auf welchem Kontinent liegen  US-Bundesstaaten?,0.99830735
1123,38259,"Welche US-Bundesstaaten bilden das ""Kernland"" der USA?","Welche US-Bundesstaaten  das ""Kernland"" der USA?",0.9938481
1124,38261,Wie sieht die Landschaft der USA aus?,Wie sieht die Landschaft der  aus?,0.9951136
1125,38262,Wie heißt der Vulkan auf Hawaii?,Wie heißt der  auf Hawaii?,0.9937986
1126,38762,Warum distanzierte sich die evangelische Kirche von der römisch-katholischen?,Warum distanzierte sich die  Kirche von der römisch-katholischen?,0.99859136
1127,38764,Wie hat man die amerikanischen Anglikaner nach der Unabhängigkeitserklärung genannt?,Wie hat man die amerikanischen Anglikaner nach  Unabhängigkeitserklärung genannt?,0.99905825
1128,38767,Wann sind Waldenser entstanden?,Wann sind  entstanden?,0.99006844
1129,38770,Welche Gruppen der evangelischen Konfessionsfamilie sind in der Reformationszeit in deutschsprachigen Ländern entstanden?,Welche Gruppen der  Konfessionsfamilie sind in der Reformationszeit in deutschsprachigen Ländern entstanden?,0.99835634
1130,38772,Was sind die bekanntesten Reformatoren der Evangelisch-lutherischen Kirche?,Was sind die bekanntesten Reformatoren der -lutherischen Kirche?,0.9962672
1131,38773,Was sind die bekanntesten Reformatoren der Reformierten Kirche?,Was sind die bekanntesten Reformatoren der Reformierten ?,0.98127866
1132,38775,Was sind die bekanntesten Reformatoren der Anglikanischen Kirche?,Was  die bekanntesten Reformatoren der Anglikanischen Kirche?,0.9950556
1133,38777,Wie waren die deutschen evangelischen Landeskirchen organisiert?,Wie  die deutschen evangelischen Landeskirchen organisiert?,0.9949686
1134,38779,In welchen Ländern wächst die Anzahl der evangelischen Kirchen besonders stark?,In welchen Ländern wächst die Anzahl der  Kirchen besonders stark?,0.99804807
1135,38780,In welchen Ländern ist die Mehrheit der Bevölkerung evangelisch?,In welchen Ländern ist die Mehrheit  Bevölkerung evangelisch?,0.9986357
1136,41142,"Wer wird nach der Wiedervereinigung als ""Deutschen"" bezeichnet?","Wer wird nach der  als ""Deutschen"" bezeichnet?",0.98989207
1137,41143,"Warum kann es schwierig sein eine klare Definition von ""Deutschen"" zu geben?","Warum kann es schwierig sein  klare Definition von ""Deutschen"" zu geben?",0.998927
1138,38089,Was passiert während der Regenzeit in Liberia?, passiert während der Regenzeit in Liberia?,0.9858576
1139,38090,Was ist die Hauptstadt von Liberia?,Was ist die Hauptstadt von ?,0.968385
1140,38092,Wie unterschiedet sich die Menge von Niederschlägen in verschiedenen Regionen von Liberia?,Wie unterschiedet sich die Menge von  in verschiedenen Regionen von Liberia?,0.9957519
1141,38093,In welchem Bereich von Liberia ist Trockenzeit zu beobachten?,In welchem Bereich  Liberia ist Trockenzeit zu beobachten?,0.998674
1142,38247,Wann wurde der USB 1.0 eingeführt?, wurde der USB 1.0 eingeführt?,0.97931546
1143,38248,Welche Unternehmen haben den USB 1.0 entwickelt?,Welche Unternehmen haben den  1.0 entwickelt?,0.99664205
1144,38249,Wer hat viel zur Entwicklung vom USB 1.0 beigetragen?, hat viel zur Entwicklung vom USB 1.0 beigetragen?,0.9678086
1145,38250,Welche Fortschritte wurden mit der Herstellung vom ersten USB gemacht?,Welche Fortschritte wurden mit der Herstellung vom ersten  gemacht?,0.99713653
1146,40397,Wie viele Sprachen spricht man in Mali?,Wie viele Sprachen spricht man in ?,0.97065556
1147,40398,Was ist die bedeutendste Sprache in Mali?,Was ist die  Sprache in Mali?,0.9890285
1148,40399,Wie viele Menschen sprechen in Mali Bambara als Muttersprache? ,Wie viele Menschen sprechen in  Bambara als Muttersprache? ,0.9989163
1149,40401,Was ist die Amtssprache Malis?,Was ist die Amtssprache ?,0.97630155
1150,40402,Welche Sprachen werden in Mali als nationale Sprachen anerkannt?,Welche Sprachen werden in Mali als  Sprachen anerkannt?,0.99764323
1151,40403,Auf welcher Sprache studiert man in Mali?,Auf  Sprache studiert man in Mali?,0.9754766
1152,40404,Warum bleibt Französisch eine bedeutende Sprache in Mali?,Warum bleibt Französisch eine bedeutende  in Mali?,0.99620193
1153,38263,Wann wurden Juden in Bern zum ersten Mal erwähnt?,Wann wurden Juden in  zum ersten Mal erwähnt?,0.9941733
1154,38264,Was war die Folge des Ritualmordes an einem Kind in Bern 1294?,Was war die Folge des Ritualmordes an einem Kind in Bern ?,0.9915696
1155,38265,Seit wann gibt es in Bern wieder eine jüdische Gemeinde?,Seit wann gibt es in Bern  eine jüdische Gemeinde?,0.99806666
1156,38266,Wann wurde die erste Synagoge in Bern gebaut?,Wann wurde die erste Synagoge in  gebaut?,0.9966006
1157,38290,"Wann ist das Fußballteam ""Irish"" aus der University of Notre Dame bekannt geworden?","Wann ist das Fußballteam ""Irish"" aus der University of Notre Dame bekannt ?",0.9828115
1158,38291,"Wann gewann das Fußballteam ""Irish"" die nationale Meisterschaft?","Wann gewann  Fußballteam ""Irish"" die nationale Meisterschaft?",0.9982393
1159,38292,"Wie heißt der Film über das Fußballteam ""Irish""?","Wie  der Film über das Fußballteam ""Irish""?",0.9943763
1160,38297,Wie lang ist die Straßenbahnstrecke in Mexiko-Stadt heutzutage?, lang ist die Straßenbahnstrecke in Mexiko-Stadt heutzutage?,0.9945515
1161,38298,Warum ist der Verkehr in der Mexiko-Stadt oft blockiert?,Warum ist  Verkehr in  Mexiko-Stadt oft blockiert?,0.9975669
1162,38300,"Was wurde in Mexiko-Stadt unternommen, um den Straßenverkehr zu entlasten?","Was wurde in Mexiko-Stadt unternommen, um den Straßenverkehr zu ?",0.9838682
1163,38302,Wie viele Linien hat die Metro in Mexiko-Stadt?, viele Linien hat die Metro in Mexiko-Stadt?,0.9746477
1164,38303,Warum ist die Metro in Mexiko-Stadt heutzutage völlig überfordert?,Warum ist die Metro in Mexiko- heutzutage völlig überfordert?,0.9941965
1165,38304,Wann wurde die Eisenbahn in Mexiko privatisiert?,Wann wurde die Eisenbahn in Mexiko ?,0.97030014
1166,38295,Wann fuhr die erste Pferdestraßenbahn in Mexiko-Stadt?,Wann  die erste Pferdestraßenbahn in Mexiko-Stadt?,0.9863971
1167,38296,Wann fuhr die erste elektrische Straßenbahn in Mexiko-Stadt?,Wann  die erste elektrische Straßenbahn in Mexiko-Stadt?,0.9849464
1168,41138,Was ist der Unterschied zwischen den Deutschstämmigen und Volksdeutschen?,Was ist der Unterschied  den Deutschstämmigen und Volksdeutschen?,0.99809366
1169,41139,Wie viele Deutschen leben in der ganzen Welt?,Wie viele  leben in der ganzen Welt?,0.99629325
1170,41140,"Wie heißen die ins Ausland gezogene Menschen, die eine deutsche Staatsangehörigkeit besitzen?","Wie heißen die ins Ausland gezogene Menschen, die eine deutsche Staatsangehörigkeit ?",0.9908904
1171,41152,Mithilfe welches Verfahrens kann schwefelfreies Lignin und schwefelfreie Hemicellulose gewonnen werden? ,Mithilfe welches Verfahrens kann schwefelfreies Lignin  schwefelfreie Hemicellulose gewonnen werden? ,0.99708533
1172,41160,Was bedeutet Kriegsverbrechen der Kategorie A?,Was  Kriegsverbrechen der Kategorie A?,0.9884545
1173,38288,Wie heißen die beiden internationalen Flughäfen in Tennessee?,Wie  die beiden internationalen Flughäfen in Tennessee?,0.9871159
1174,38289,Welche nationale Flughäfen gibt es in Tennessee?,Welche  Flughäfen gibt es in Tennessee?,0.9986254
1175,38305,Welche Sportveranstaltung findet häufig in Miami statt?,Welche Sportveranstaltung findet häufig in  statt?,0.9944513
1176,38306,Wann existierte in Miami die Autorennstrecke Bayfront Park?,Wann existierte in  die Autorennstrecke Bayfront Park?,0.9964767
1177,38310,Seit wann gibt es den Begriff des religiösen oder spirituellen Naturalismus?,Seit wann gibt es den Begriff des religiösen oder  Naturalismus?,0.99851304
1178,38312,Was ist unter dem religiösen oder spirituellen Naturalismus zu verstehen?,Was ist unter dem religiösen oder spirituellen Naturalismus zu ?,0.9875721
1179,38313,Was ist Gott im religiösen Naturalismus?,Was ist  im religiösen Naturalismus?,0.9928046
1180,38806,Warum trat Vilanova 2013 zurück?,Warum  Vilanova 2013 zurück?,0.9922362
1181,38812,Wer gewann in der Champions League 2012/13?,Wer gewann in  Champions League 2012/13?,0.9969759
1182,38814,Wie viele Punkte hat Barcelona in der Champions League 2012/13 gesammelt?,Wie viele Punkte hat Barcelona in der Champions  2012/13 gesammelt?,0.99910426
1183,41179,Was ist der Unterschied zwischen dem traditionellen Wrestling und dem europäischen Catchen?,Was ist der Unterschied  dem traditionellen Wrestling und dem europäischen Catchen?,0.99852544
1184,41180,Wann ist das amerikanische Wrestling in Deutschland populär geworden?,Wann ist das amerikanische Wrestling in  populär geworden?,0.9961338
1185,41181,Inwiefern unterscheidet sich das amerikanische und britische Wrestling?,Inwiefern  sich das amerikanische und britische Wrestling?,0.99439085
1186,41182,Warum war Wrestling 2000 nicht mehr so populär wie früher in Deutschland? ,Warum war Wrestling 2000 nicht mehr so populär  früher in Deutschland? ,0.9988606
1187,41183,Welche bekannten Wrestling-Ligen wurden in Deutschland gegründet?, bekannten Wrestling-Ligen wurden in Deutschland gegründet?,0.98112184
1188,41184,Welche deutsche Wrestling-Liga hat mit den amerikanischen Wrestling-Organisationen zusammengearbeitet?,Welche deutsche -Liga hat mit den amerikanischen -Organisationen zusammengearbeitet?,0.9942743
1189,41185,Welche Wrestling-Arten sind heutzutage populär in Deutschland?,Welche Wrestling-Arten sind heutzutage populär in ?,0.985871
1190,41161,Wonach ist Eisenhower 1961 umgezogen?,Wonach  Eisenhower 1961 umgezogen?,0.9907823
1191,41162,Wann ist Eisenhower in den Ruhestand gegangen?,Wann ist Eisenhower in den Ruhestand ?,0.9776425
1192,41163,Wann ist Eisenhower gestorben?,Wann ist Eisenhower ?,0.97353655
1193,41164,Wo fand eine Trauerfeier von Eisenhower statt?,Wo fand eine Trauerfeier von  statt?,0.9944528
1194,41165,Warum hat die Bevölkerung angefangen zu wachsen im Hochmittelalter?,Warum hat die Bevölkerung angefangen zu  im Hochmittelalter?,0.99674654
1195,41166,Welches Konflikt gab es im Hochmittelalter?, Konflikt gab es im Hochmittelalter?,0.98825234
1196,41167,Welche Königreiche wurden im Zuge der Christianisierung gegründet?,Welche Königreiche wurden im Zuge der  gegründet?,0.9924145
1197,38835,Was ist das größte Blasmusikfestival der Welt?, ist das größte Blasmusikfestival der Welt?,0.9882752
1198,38831,Wie wird die traditionelle Schweizer Volksmusik bezeichnet?,Wie wird  traditionelle Schweizer Volksmusik bezeichnet?,0.997194
1199,38832,Was sind typische schweizerische Instrumente?,Was sind typische schweizerische ?,0.9813045
1200,38833,Welche Gruppen sind bekannt für ihre Schweizer Volksmusik?,Welche  sind bekannt für ihre Schweizer Volksmusik?,0.99708426
1201,38834,Wann wurde der Eidgenössische Jodlerverband gegründet?,Wann wurde der  Jodlerverband gegründet?,0.99256676
1202,40389,Warum steht der Wasserstoff im Periodensystem in der ersten Hauptgruppe?,Warum steht der Wasserstoff im  in der ersten Hauptgruppe?,0.9947895
1203,40390,Wie viele Valenzelektronen hat Wasserstoff?,Wie viele  hat Wasserstoff?,0.99149
1204,40392,Wie nennt man chemische Verbindungen mit der Oxidationszahl -1?,Wie nennt man chemische Verbindungen mit  Oxidationszahl -1?,0.9988987
1205,40393,Warum ist der Wasserstoff für die erste Hauptgruppe des Periodensystems nicht typisch?,Warum ist der Wasserstoff für die erste Hauptgruppe des Periodensystems  typisch?,0.9933315
1206,40424,Wann hat die Revolutionsregierung angefangen in Paris zu regieren?, hat die Revolutionsregierung angefangen in Paris zu regieren?,0.9894079
1207,40425,"Wie viele Menschen wurden während der sogenannten ""blutigen Woche"" in Paris getötet?","Wie viele Menschen wurden während der sogenannten ""blutigen Woche"" in Paris ?",0.97698814
1208,40467,Bis wann war das Leben der Juden in Deutschland erschwert?,Bis wann war  Leben der Juden in Deutschland erschwert?,0.9987847
1209,41176,Wer hat den klassischen Empirismus kritisiert?,Wer hat den  Empirismus kritisiert?,0.9957717
1210,41344,Welchen Einfluss hatte Hayek auf die Evolutionsökonomik?, Einfluss hatte Hayek auf die Evolutionsökonomik?,0.9893867
1211,41345,Aus welchen drei Wurzeln stammen die Werte nach Hayek?,Aus welchen drei Wurzeln stammen die Werte nach ?,0.98104084
1212,41346,Wie viele Arten von Ordnungen unterscheidet Hayek?,Wie viele  von Ordnungen unterscheidet Hayek?,0.9954158
1213,41356,Welcher Papst hat als Erster eine Pilgerfahrt ins Heilige Land unternommen?,Welcher Papst hat als Erster eine Pilgerfahrt ins Heilige  unternommen?,0.9989041
1214,41357,Wohin führte die Pilgerfahrt von Paul_VI?,Wohin  die Pilgerfahrt von Paul_VI?,0.9878503
1215,41358,Wen traf Paul_VI während seiner Pilgerfahrt in Jerusalem?,Wen traf Paul_VI während seiner  in Jerusalem?,0.99566686
1216,41359,Was ist mit Paul_VI während seiner letzten Auslandsreise in Manila passiert?,Was  mit Paul_VI während seiner letzten Auslandsreise in Manila passiert?,0.9983436
1217,40380,Was ist die größte Sprache Indiens?,Was ist die größte Sprache ?,0.97407883
1218,40381,Was ist die Hauptsprache Himachal Pradeshs?,Was ist die  Himachal Pradeshs?,0.98043954
1219,40382,Wie viel Prozent der Bevölkerung in Himachal Pradeshs sprechen Hindi als Muttersprache?,Wie viel Prozent der  in Himachal Pradeshs sprechen Hindi als Muttersprache?,0.99796104
1220,40383,Welche Sprache verwenden die meisten Menschen in Himachal Pradeshs im Alltag?,Welche Sprache verwenden die meisten Menschen in  Pradeshs im Alltag?,0.9957124
1221,40384,Wie viel Prozent der Bevölkerung in Himachal Pradeshs sprechen Panjabi als Muttersprache?,Wie  Prozent der Bevölkerung in Himachal Pradeshs sprechen Panjabi als Muttersprache?,0.9977826
1222,40385,Was ist die Hauptsprache des indischen Bundesstaates Punjab?,Was ist  Hauptsprache des indischen Bundesstaates Punjab?,0.9981322
1223,40386,In welchem Teil von Himachal Pradeshs beherrscht man tibetobirmanische Sprachen?,In  Teil von Himachal Pradeshs beherrscht man tibetobirmanische Sprachen?,0.9917744
1224,40387,Warum gibt es sehr wenig tibetobirmanische Sprecher in Himachal Pradeshs?, gibt es sehr wenig tibetobirmanische Sprecher in Himachal Pradeshs?,0.98941743
1225,40388,Wie wird Englisch in Indien verwendet?,Wie wird  in Indien verwendet?,0.99061924
1226,41177,Wie kann man Apps in Windows 8 herunterladen?,Wie kann man  in Windows 8 herunterladen?,0.9913572
1227,41197,Wer beendete die erste Republik in Nigeria?, beendete die erste Republik in Nigeria?,0.9732152
1228,41199,Wie sah die Wirtschaft in den 1970er Jahren in Nigeria aus?,Wie  die Wirtschaft in den 1970er Jahren in Nigeria aus?,0.99134076
1229,41347,Wie wurde mit Juden während des Nationalsozialismus umgegangen?,Wie wurde mit  während des Nationalsozialismus umgegangen?,0.99611145
1230,41348,Nach welchem Gesetz konnten Juden ihre deutsche Nationalität während des Nationalsozialismus verlieren?,Nach welchem Gesetz konnten Juden ihre deutsche Nationalität  des Nationalsozialismus verlieren?,0.99874234
1231,41363,Was bedeutet ''Network Centric Warfare''?,Was  ''Network Centric Warfare''?,0.9809515
1232,41386,Wofür interessiert sich Elisabeth II in ihrer Freizeit?,Wofür interessiert sich  II in ihrer Freizeit?,0.9944087
1233,41385,Mit welchen Päpsten hat sich Elisabeth II getroffen?,Mit welchen Päpsten  sich Elisabeth II getroffen?,0.9960557
1234,41387,Welche Hundrasse mag Elisabeth II am meisten?,Welche Hundrasse  Elisabeth II am meisten?,0.98967713
1235,41388,"Warum produzierte die BBC den Film ""Royal Family""?","Warum produzierte die BBC den Film "" Family""?",0.99817854
1236,41389,Wie hieß der deutsche Schneider von Elisabeth II?,Wie hieß der deutsche  von Elisabeth II?,0.99511015
1237,41390,In welchem Jahr ist die Prinzessin Diana gestorben?,In welchem Jahr ist die Prinzessin  gestorben?,0.9954511
1238,41401,Wie viele Staatsbürgerschaften besaß Chopin?,Wie  Staatsbürgerschaften besaß Chopin?,0.9922813
1239,41402,Wann hat Chopin seinen französischen Reisepass bekommen?,Wann hat Chopin  französischen Reisepass bekommen?,0.9977069
1240,41399,Warum konnte Chopin eine französische Staatsbürgerschaft bekommen?,Warum konnte Chopin eine französische  bekommen?,0.98818517
1241,41400,Wann hat Chopin seinen ersten französischen Pass bekommen?,Wann  Chopin seinen ersten französischen Pass bekommen?,0.9956478
1242,41406,Welche Opera und Orchestra befinden sich in Tucson?,Welche Opera und Orchestra befinden sich in ?,0.9713266
1243,41407,Welche Theater gibt es in Tucson?,Welche Theater gibt es in ?,0.9563136
1244,41408,Welche Museen gibt es in Tucson?,Welche Museen gibt es in ?,0.9684957
1245,41409,Wie viele Bauwerke und Stätte in Tucson sind im National Register of Historic Places angegeben?,Wie viele Bauwerke und  in Tucson sind im National Register of Historic Places angegeben?,0.9969984
1246,45635,Wie funktioniert Joint-Stereo?, funktioniert Joint-Stereo?,0.9811233
1247,41200,Wann ist Albanien aus dem Warschauer Pakt ausgetreten? ,Wann ist Albanien aus dem  Pakt ausgetreten? ,0.9960415
1248,41201,Wann sind die Warschauer-Pakt-Staaten in die Tschechoslowakische Sozialistische Republik einmarschiert?,Wann sind die -Pakt-Staaten in die Tschechoslowakische Sozialistische Republik einmarschiert?,0.99579984
1249,41382,Wie hoch ist die tägliche Netzfrequenz des Bahnstromnetzes?,Wie hoch ist die tägliche Netzfrequenz des ?,0.9766639
1250,41383,"Was bedeutet ein Umformer, der zum Leistungsausgleich eingesetzt wird?","Was bedeutet ein Umformer, der zum Leistungsausgleich  wird?",0.99742204
1251,41384,Wie hoch ist die Sollfrequenz der Bahnstromnetze in Deutschland?,Wie hoch ist  Sollfrequenz der Bahnstromnetze in Deutschland?,0.9988919
1252,44110,Welche Arten von Sperrschicht-Feldeffekttransistoren gibt es?,Welche Arten  Sperrschicht-Feldeffekttransistoren gibt es?,0.9985714
1253,44111,Wo werden Sperrschicht-Feldeffekttransistoren angewandt?,Wo  Sperrschicht-Feldeffekttransistoren angewandt?,0.9960283
1254,45624,Welche Beziehung hat Gott im naturwissenschaftlichen Deismus?,Welche Beziehung hat Gott im  Deismus?,0.99550486
1255,41412,Was ist die Aufgabe von dem Director of the Central Intelligence Agency?,Was ist die Aufgabe von  Director of the Central Intelligence Agency?,0.9975665
1256,41512,Was sind Dialekte im Bezug zu Vögeln?,Was sind Dialekte im  zu Vögeln?,0.99668616
1257,42107,Was ist das Ziel der Kommunikation?,Was ist das Ziel der ?,0.9729295
1258,42108,Was ist der Zweck der Kommunikation?,Was ist  Zweck  Kommunikation?,0.9914418
1259,42106,Was bedeutet Kommunikation  im handlungstheoretischen Kontext? , bedeutet Kommunikation  im handlungstheoretischen Kontext? ,0.9790064
1260,42112,In welchem Jahr wurde Straußburg die Hauptstadt von Elsaß-Lothringen?,In welchem Jahr wurde Straußburg die Hauptstadt  Elsaß-Lothringen?,0.9994339
1261,42113,Was hat die Unzufriedenheit der elsässischen Bevölkerung nach der Annexion Elsass-Lothringens durch das Deutsche Reich gezeigt?,Was hat die Unzufriedenheit  elsässischen Bevölkerung nach  Annexion Elsass-Lothringens durch das Deutsche Reich gezeigt?,0.9990351
1262,42114,"Nach wem wurde die ""Kaiser-Wilhelm- Universität"" in Straußburg benannt?","Nach wem wurde  ""Kaiser-Wilhelm- Universität"" in Straußburg benannt?",0.9986257
1263,42117,Welche Architekten haben sich mit der Neugestaltung von Straußburg nach dem Deutsch-Französischen Krieg beschäftigt?,Welche  haben sich mit der Neugestaltung von Straußburg nach dem Deutsch-Französischen Krieg beschäftigt?,0.99499863
1264,41403,Wie werden die NPOs finanziert?,Wie werden die  finanziert?,0.9920547
1265,44012,Wie groß ist der jährliche Umsatz von NPOs weltweit?,Wie  ist der jährliche Umsatz von NPOs weltweit?,0.9962669
1266,44013,Welche Dimensionen zählen für NPOs im Bereich der sozialen Arbeit?,Welche Dimensionen zählen  NPOs im Bereich der sozialen Arbeit?,0.9976892
1267,44123,Wer war der neue Trainer von FC Arcenal 1986?, war der neue Trainer von FC Arcenal 1986?,0.9761073
1268,44126,Was waren die ersten Schritte von Graham als Trainer von FC Arcenal?, waren die ersten Schritte von Graham als Trainer von FC Arcenal?,0.97968364
1269,44131,Wie lange war George Graham der Trainer von FC Arcenal?,Wie lange war George Graham  Trainer von FC Arcenal?,0.9984641
1270,44133,Warum wurde George Graham entlassen?,Warum  George Graham entlassen?,0.9930011
1271,44138,Was versteht man unter Verifikationismus?,Was  man unter Verifikationismus?,0.99024695
1272,44139,Wann ist ein Satz sinnvoll unter der Annahme von Verifikationismus?,Wann ist ein Satz sinnvoll unter der Annahme von ?,0.97825056
1273,41062,Wohin exportierte Tibet ein Großteil des Holzes in 50ern?,Wohin exportierte Tibet  Großteil des Holzes in 50ern?,0.99810064
1274,41063,Was sind die Folgen des hohen Kahlschlags der Tibeter Wälder?,Was  die Folgen des hohen Kahlschlags der Tibeter Wälder?,0.9979839
1275,41064,Wie hat sich die Bevölkerung Tibets entwickelt?,Wie hat sich die Bevölkerung Tibets ?,0.970319
1276,41065,Warum gab es in Tibet eine Weidenkonkurrenz?,Warum gab es in Tibet eine ?,0.9817071
1277,41066,Wie soll versucht werden die Steppen in Tibet zu entlasten?,Wie soll versucht  die Steppen in Tibet zu entlasten?,0.99731827
1278,41500,Was brauchte die Südbahn in den 50ern für die Strom Versorgung?,Was brauchte die Südbahn in den 50ern für die Strom ?,0.9865924
1279,41503,Wo lag das Umformwerk Auhof?,Wo lag  Umformwerk Auhof?,0.99522847
1280,41505,Wie viele Umformsätze hatte das Umformwerk Auhof bei der Gründung?,Wie viele Umformsätze  das Umformwerk Auhof bei der Gründung?,0.99192864
1281,41508,Wann wurde das Umformwerk Auhof Generalerneuert?,Wann wurde  Umformwerk Auhof Generalerneuert?,0.9970316
1282,41533,Mit welcher Ländern schloss England vor den Weltkriegen eine Allianz?,Mit welcher  schloss England vor den Weltkriegen eine Allianz?,0.99545264
1283,41534,Welches Land schien 1902 am wahrscheinlichsten der nächste Krieg Gegner Englands zu sein?,Welches Land schien 1902 am wahrscheinlichsten der nächste Krieg  Englands zu sein?,0.99758655
1284,42127,Wann wurde Germanium durch Silizium bei der Produktion von Transistoren ersetzt?, wurde Germanium durch Silizium bei der Produktion von Transistoren ersetzt?,0.9912371
1285,42125,Woraus wurden bipolare Transistoren zunächst hergestellt?,Woraus wurden  Transistoren zunächst hergestellt?,0.99538505
1286,42126,Woraus bestehen Feldeffekttransistoren und bipolare Transistoren heutzutage?,Woraus bestehen Feldeffekttransistoren und bipolare Transistoren ?,0.9866291
1287,42128,Wofür wird Siliziumgermanium bei Transistoren verwendet?,Wofür  Siliziumgermanium bei Transistoren verwendet?,0.99638325
1288,42129,Wann kommt Siliziumcarbid bei der Produktion von Transistoren zum Einsatz?,Wann kommt  bei der Produktion von Transistoren zum Einsatz?,0.9869657
1289,42130,Wo können Transistoren aus Siliziumcarbid eingesetzt werden?,Wo können Transistoren aus Siliziumcarbid  werden?,0.99645096
