,id,questions,questions_perturbed,similarity_scores
1194,41139,Wie viele Deutschen leben in der ganzen Welt?,Wie viele Deutsche leben auf der ganzen Welt?,0.9899751
1195,41140,"Wie heißen die ins Ausland gezogene Menschen, die eine deutsche Staatsangehörigkeit besitzen?","Wie heißen die Leute, die ins Ausland gezogen sind und die deutsche Staatsbürgerschaft haben?",0.9905672
1196,41152,Mithilfe welches Verfahrens kann schwefelfreies Lignin und schwefelfreie Hemicellulose gewonnen werden? ,Wie wird schwefelfreies Lignin und schwefelfreie Hemicellulose hergestellt?,0.9738865
1197,41160,Was bedeutet Kriegsverbrechen der Kategorie A?,Was bedeutet Kategorie A Kriegsverbrechen?,0.9801829
1198,38288,Wie heißen die beiden internationalen Flughäfen in Tennessee?,Wie heißen die beiden internationalen Flughäfen in Tennessee?,1.0
1199,38289,Welche nationale Flughäfen gibt es in Tennessee?,Welche Flughäfen gibt es in Tennessee?,0.9875474
1200,38305,Welche Sportveranstaltung findet häufig in Miami statt?,Welche Sportveranstaltung findet oft in Miami statt?,0.99888146
1201,38306,Wann existierte in Miami die Autorennstrecke Bayfront Park?,Wann gab es die Bayfront Park Rennstrecke in Miami?,0.9886775
1202,38310,Seit wann gibt es den Begriff des religiösen oder spirituellen Naturalismus?,Seit wann gibt es das Konzept des religiösen oder geistigen Naturalismus?,0.9957645
1203,38312,Was ist unter dem religiösen oder spirituellen Naturalismus zu verstehen?,Was ist religiöser oder geistiger Naturalismus?,0.9793498
1204,38313,Was ist Gott im religiösen Naturalismus?,Was ist Gott im religiösen Naturalismus?,1.0
1205,38806,Warum trat Vilanova 2013 zurück?,Warum trat Vilanova 2013 zurück?,1.0
1206,38812,Wer gewann in der Champions League 2012/13?,Wer hat die Champions League 2012/13 gewonnen?,0.9886459
1207,38814,Wie viele Punkte hat Barcelona in der Champions League 2012/13 gesammelt?,Wie viele Punkte hat Barcelona in der Champions League 2012/13 gesammelt?,1.0
1208,41179,Was ist der Unterschied zwischen dem traditionellen Wrestling und dem europäischen Catchen?,Was ist der Unterschied zwischen traditionellem Ringen und europäischen Fangen?,0.99098355
1209,41180,Wann ist das amerikanische Wrestling in Deutschland populär geworden?,Wann wurde das amerikanische Ringen in Deutschland populär?,0.98269695
1210,41181,Inwiefern unterscheidet sich das amerikanische und britische Wrestling?,Wie unterscheidet sich das amerikanische Wrestling vom britischen?,0.9729838
1211,41182,Warum war Wrestling 2000 nicht mehr so populär wie früher in Deutschland? ,Warum war Wrestling 2000 in Deutschland nicht mehr so beliebt wie früher?,0.9944256
1212,41183,Welche bekannten Wrestling-Ligen wurden in Deutschland gegründet?,Welche berühmten Wrestling-Ligen wurden in Deutschland gegründet?,0.9995519
1213,41184,Welche deutsche Wrestling-Liga hat mit den amerikanischen Wrestling-Organisationen zusammengearbeitet?,Welche deutsche Wrestling-Liga arbeitet mit den amerikanischen Wrestling-Organisationen zusammen?,0.9980769
1214,41185,Welche Wrestling-Arten sind heutzutage populär in Deutschland?,Welche Wrestlingarten sind heute in Deutschland beliebt?,0.9908198
1215,41161,Wonach ist Eisenhower 1961 umgezogen?,Was hat Eisenhower 1961 bewegt?,0.96325123
1216,41162,Wann ist Eisenhower in den Ruhestand gegangen?,Wann zog sich Eisenhower zurück?,0.9764762
1217,41163,Wann ist Eisenhower gestorben?,Wann starb Eisenhower?,0.98636395
1218,41164,Wo fand eine Trauerfeier von Eisenhower statt?,Wo war Eisenhowers Gedenkfeier?,0.958834
1219,41165,Warum hat die Bevölkerung angefangen zu wachsen im Hochmittelalter?,Warum begann die Bevölkerung im Hochmittelalter zu wachsen?,0.98217577
1220,41166,Welches Konflikt gab es im Hochmittelalter?,Welcher Konflikt gab es im Hochmittelalter?,0.979106
1221,41167,Welche Königreiche wurden im Zuge der Christianisierung gegründet?,Welche Königreiche wurden durch die Christianisierung errichtet?,0.99354225
1222,38835,Was ist das größte Blasmusikfestival der Welt?,Was ist das größte Bläsermusikfestival der Welt?,0.9957928
1223,38831,Wie wird die traditionelle Schweizer Volksmusik bezeichnet?,Wie heißt die traditionelle Schweizer Volksmusik?,0.98586816
1224,38832,Was sind typische schweizerische Instrumente?,Was sind typische Schweizer Instrumente?,0.9945269
1225,38833,Welche Gruppen sind bekannt für ihre Schweizer Volksmusik?,Welche Gruppen sind für ihre Schweizer Volksmusik bekannt?,0.9947686
1226,38834,Wann wurde der Eidgenössische Jodlerverband gegründet?,Wann wurde die Bundes-Yodler-Vereinigung gegründet?,0.9916476
1227,40389,Warum steht der Wasserstoff im Periodensystem in der ersten Hauptgruppe?,Warum ist Wasserstoff in der ersten Hauptgruppe des Periodensystems?,0.98846835
1228,40390,Wie viele Valenzelektronen hat Wasserstoff?,Wie viele Valenzelektronen hat Wasserstoff?,0.99999994
1229,40392,Wie nennt man chemische Verbindungen mit der Oxidationszahl -1?,Wie nennt man chemische Verbindungen mit einer Oxidationszahl von -1?,0.9957437
1230,40393,Warum ist der Wasserstoff für die erste Hauptgruppe des Periodensystems nicht typisch?,Warum ist Wasserstoff nicht typisch für die erste Hauptgruppe des Periodensystems?,0.9931452
1231,40423,Was führte zum Aufstand der Pariser Kommune?,Was führte zum Aufstand der Pariser Kommune?,1.0
1232,40424,Wann hat die Revolutionsregierung angefangen in Paris zu regieren?,Wann hat die revolutionäre Regierung in Paris zu regieren begonnen?,0.989295
1233,40425,"Wie viele Menschen wurden während der sogenannten ""blutigen Woche"" in Paris getötet?","Wie viele Menschen wurden während der sogenannten ""blutigen Woche"" in Paris getötet?",1.0
1234,40467,Bis wann war das Leben der Juden in Deutschland erschwert?,Bis wann war das Leben für die Juden in Deutschland schwierig?,0.98881817
1235,41176,Wer hat den klassischen Empirismus kritisiert?,Wer hat den klassischen Empirismus kritisiert?,1.0
1236,41344,Welchen Einfluss hatte Hayek auf die Evolutionsökonomik?,Welchen Einfluss hatte Hayek auf die Evolutionäre Ökonomie?,0.9955168
1237,41345,Aus welchen drei Wurzeln stammen die Werte nach Hayek?,Was sind die drei Wurzeln der Hayek-Werte?,0.9336385
1238,41346,Wie viele Arten von Ordnungen unterscheidet Hayek?,Wie viele Arten von Ordnungen unterscheidet Hayek?,1.0
1239,41356,Welcher Papst hat als Erster eine Pilgerfahrt ins Heilige Land unternommen?,"Welcher Papst war der erste, der eine Pilgerreise ins Heilige Land unternahm?",0.991827
1240,41357,Wohin führte die Pilgerfahrt von Paul_VI?,Wohin führte die Pilgerreise des Papstes Paul VI.?,0.9756999
1241,41358,Wen traf Paul_VI während seiner Pilgerfahrt in Jerusalem?,Wen traf Paul VI. während seiner Pilgerreise nach Jerusalem?,0.9939544
1242,41359,Was ist mit Paul_VI während seiner letzten Auslandsreise in Manila passiert?,Was geschah mit Paul VI. während seiner letzten Auslandsreise in Manila?,0.989547
1243,40380,Was ist die größte Sprache Indiens?,Welche ist die größte Sprache Indiens?,0.992301
1244,40381,Was ist die Hauptsprache Himachal Pradeshs?,Welche Sprache ist die Hauptsprache von Himachal Pradesh?,0.9874432
1245,40382,Wie viel Prozent der Bevölkerung in Himachal Pradeshs sprechen Hindi als Muttersprache?,Wie viel Prozent der Bevölkerung in Himachal Pradesh spricht Hindi als Muttersprache?,0.9974484
1246,40383,Welche Sprache verwenden die meisten Menschen in Himachal Pradeshs im Alltag?,Welche Sprache benutzen die meisten Menschen in Himachal Pradesh im täglichen Leben?,0.99536955
1247,40384,Wie viel Prozent der Bevölkerung in Himachal Pradeshs sprechen Panjabi als Muttersprache?,Wie viel Prozent der Bevölkerung in Himachal Pradesh sprechen Punjabi als Muttersprache?,0.9982822
1248,40385,Was ist die Hauptsprache des indischen Bundesstaates Punjab?,Welche Sprache ist die Hauptsprache des indischen Bundesstaates Punjab?,0.99020624
1249,40386,In welchem Teil von Himachal Pradeshs beherrscht man tibetobirmanische Sprachen?,In welchem Teil von Himachal Pradesh sprechen die Menschen Tibeto-Burmesische Sprachen?,0.9905878
1250,40387,Warum gibt es sehr wenig tibetobirmanische Sprecher in Himachal Pradeshs?,Warum gibt es nur sehr wenige Tibeta-Burmesisch-Sprecher in Himachal Pradesh?,0.9937083
1251,40388,Wie wird Englisch in Indien verwendet?,Wie wird Englisch in Indien benutzt?,0.99872476
1252,41177,Wie kann man Apps in Windows 8 herunterladen?,Wie kann ich Apps in Windows 8 herunterladen?,0.9978366
1253,41197,Wer beendete die erste Republik in Nigeria?,Wer beendete die erste Republik in Nigeria?,1.0
1254,41199,Wie sah die Wirtschaft in den 1970er Jahren in Nigeria aus?,Wie war die Wirtschaft in Nigeria in den 1970er Jahren?,0.989727
1255,41347,Wie wurde mit Juden während des Nationalsozialismus umgegangen?,Wie wurden die Juden während der Nazizeit behandelt?,0.98404247
1256,41348,Nach welchem Gesetz konnten Juden ihre deutsche Nationalität während des Nationalsozialismus verlieren?,"Welches Gesetz erlaubte es den Juden, während der Nazizeit ihre deutsche Staatsangehörigkeit zu verlieren?",0.9776595
1257,41363,Was bedeutet ''Network Centric Warfare''?,"Was bedeutet ""netzwerkzentrierte Kriegsführung""?",0.9847554
1258,41386,Wofür interessiert sich Elisabeth II in ihrer Freizeit?,Was sind die Hobbys von Elisabeth II. in ihrer Freizeit?,0.94705665
1259,41385,Mit welchen Päpsten hat sich Elisabeth II getroffen?,Mit welchen Päpsten traf sich Elisabeth II.?,0.993228
1260,41387,Welche Hundrasse mag Elisabeth II am meisten?,Was ist die Lieblingsrasse von Elizabeth II?,0.9653002
1261,41388,"Warum produzierte die BBC den Film ""Royal Family""?","Warum hat die BBC den Film ""Royal Family"" produziert?",0.99482876
1262,41389,Wie hieß der deutsche Schneider von Elisabeth II?,Wie hieß der deutsche Schneider von Elisabeth II?,1.0
1263,41390,In welchem Jahr ist die Prinzessin Diana gestorben?,In welchem Jahr starb Prinzessin Diana?,0.98581445
1264,41401,Wie viele Staatsbürgerschaften besaß Chopin?,Wie viele Nationalitäten hatte Chopin?,0.98320293
1265,41402,Wann hat Chopin seinen französischen Reisepass bekommen?,Wann hat Chopin seinen französischen Pass bekommen?,0.9950206
1266,41399,Warum konnte Chopin eine französische Staatsbürgerschaft bekommen?,Warum konnte Chopin die französische Staatsbürgerschaft erlangen?,0.994315
1267,41400,Wann hat Chopin seinen ersten französischen Pass bekommen?,Wann erhielt Chopin seinen ersten französischen Pass?,0.99482167
1268,41406,Welche Opera und Orchestra befinden sich in Tucson?,Welche Oper und welches Orchester gibt es in Tucson?,0.98208207
1269,41407,Welche Theater gibt es in Tucson?,Welche Theater gibt es in Tucson?,0.99999994
1270,41408,Welche Museen gibt es in Tucson?,Welche Museen gibt es in Tucson?,0.99999994
1271,41409,Wie viele Bauwerke und Stätte in Tucson sind im National Register of Historic Places angegeben?,Wie viele Gebäude und Stätten in Tucson sind im National Register of Historic Places aufgeführt?,0.9971079
1272,45635,Wie funktioniert Joint-Stereo?,Wie funktioniert das gemeinsame Stereo?,0.973789
1273,41200,Wann ist Albanien aus dem Warschauer Pakt ausgetreten? ,Wann hat sich Albanien aus dem Warschauer Pakt zurückgezogen?,0.99463695
1274,41201,Wann sind die Warschauer-Pakt-Staaten in die Tschechoslowakische Sozialistische Republik einmarschiert?,Wann haben die Warschauer Paktländer die Tschechoslowakische Sozialistische Republik angegriffen?,0.9863454
1275,41382,Wie hoch ist die tägliche Netzfrequenz des Bahnstromnetzes?,Wie hoch ist die tägliche Netzfrequenz des Eisenbahnnetzes?,0.9947139
1276,41383,"Was bedeutet ein Umformer, der zum Leistungsausgleich eingesetzt wird?",Was bedeutet ein Transformator zur Leistungskompensation?,0.97679186
1277,41384,Wie hoch ist die Sollfrequenz der Bahnstromnetze in Deutschland?,Wie hoch ist die Zielfrequenz der Eisenbahnnetze in Deutschland?,0.9865762
1278,44110,Welche Arten von Sperrschicht-Feldeffekttransistoren gibt es?,Welche Arten von Barriere-Schicht-Feld-Effekt-Transistoren gibt es?,0.9952467
1279,44111,Wo werden Sperrschicht-Feldeffekttransistoren angewandt?,Wo werden Barriere-Schicht-Feld-Effekt-Transistoren verwendet?,0.9913966
1280,45624,Welche Beziehung hat Gott im naturwissenschaftlichen Deismus?,Wie steht Gott mit dem wissenschaftlichen Deismus in Beziehung?,0.94757056
1281,41412,Was ist die Aufgabe von dem Director of the Central Intelligence Agency?,Was ist der Job des Direktors der CIA?,0.9645494
1282,41512,Was sind Dialekte im Bezug zu Vögeln?,Was sind Dialekte in Bezug auf Vögel?,0.9902138
1283,42107,Was ist das Ziel der Kommunikation?,Was ist der Zweck der Kommunikation?,0.9768015
1284,42108,Was ist der Zweck der Kommunikation?,Was ist der Zweck der Kommunikation?,0.99999994
1285,42106,Was bedeutet Kommunikation  im handlungstheoretischen Kontext? ,Was bedeutet Kommunikation im Kontext der Aktionstheorie?,0.9804049
1286,42112,In welchem Jahr wurde Straußburg die Hauptstadt von Elsaß-Lothringen?,In welchem Jahr wurde Straßburg zur Hauptstadt von Elsass-Lothringen?,0.9925391
1287,42113,Was hat die Unzufriedenheit der elsässischen Bevölkerung nach der Annexion Elsass-Lothringens durch das Deutsche Reich gezeigt?,Was zeigte die Unzufriedenheit der alsazischen Bevölkerung nach der Annexion von Elsass-Lothringen durch das Deutsche Reich?,0.98878133
1288,42114,"Nach wem wurde die ""Kaiser-Wilhelm- Universität"" in Straußburg benannt?","Nach wem wurde die ""Kaiser-Wilhelm-Universität"" in Straßburg benannt?",0.9956916
1289,42117,Welche Architekten haben sich mit der Neugestaltung von Straußburg nach dem Deutsch-Französischen Krieg beschäftigt?,Welche Architekten bauten Straßburg nach dem französisch-preußischen Krieg wieder auf?,0.97313595
1290,41403,Wie werden die NPOs finanziert?,Wie werden die NPO finanziert?,0.9889843
1291,44012,Wie groß ist der jährliche Umsatz von NPOs weltweit?,Wie hoch ist der Jahresumsatz der NPO weltweit?,0.9892818
1292,44013,Welche Dimensionen zählen für NPOs im Bereich der sozialen Arbeit?,Welche Dimensionen haben NROs in der Sozialarbeit?,0.97185916
1293,44123,Wer war der neue Trainer von FC Arcenal 1986?,Wer war der neue Trainer des Arsenal FC im Jahr 1986?,0.9889333
1294,44126,Was waren die ersten Schritte von Graham als Trainer von FC Arcenal?,Was waren Grahams erste Schritte als Arsenal-Manager?,0.9788076
1295,44131,Wie lange war George Graham der Trainer von FC Arcenal?,Wie lange war George Graham Trainer des Arsenal FC?,0.98641425
1296,44133,Warum wurde George Graham entlassen?,Warum wurde George Graham gefeuert?,0.98654354
1297,44138,Was versteht man unter Verifikationismus?,Was ist Verifikationsismus?,0.97916806
1298,44139,Wann ist ein Satz sinnvoll unter der Annahme von Verifikationismus?,Wann macht ein Satz unter der Annahme des Verifikationsismus Sinn?,0.9856459
1299,41062,Wohin exportierte Tibet ein Großteil des Holzes in 50ern?,Wohin exportierte Tibet in den 1950er Jahren einen Großteil seines Holzes?,0.9910391
1300,41063,Was sind die Folgen des hohen Kahlschlags der Tibeter Wälder?,Welche Folgen hat die hohe Entwaldungsrate in Tibet?,0.9789621
1301,41064,Wie hat sich die Bevölkerung Tibets entwickelt?,Wie hat sich die Bevölkerung Tibets entwickelt?,1.0000001
1302,41065,Warum gab es in Tibet eine Weidenkonkurrenz?,Warum gab es einen Graswettbewerb in Tibet?,0.99283344
1303,41066,Wie soll versucht werden die Steppen in Tibet zu entlasten?,"Wie können wir versuchen, die Belastung der tibetischen Steppen zu verringern?",0.97614366
1304,41500,Was brauchte die Südbahn in den 50ern für die Strom Versorgung?,"Was brauchte die Südliche Eisenbahn, um den Bahnhof in den 50ern mit Strom zu versorgen?",0.98132974
1305,41503,Wo lag das Umformwerk Auhof?,Wo war die Gießerei Auhof?,0.9894751
1306,41505,Wie viele Umformsätze hatte das Umformwerk Auhof bei der Gründung?,Wie viele Umbauten hatte die Umbauanlage Auhof bei ihrer Gründung?,0.990333
1307,41508,Wann wurde das Umformwerk Auhof Generalerneuert?,Wann wurde die Umwandlungsanlage von Auhof General renoviert?,0.97623134
1308,41533,Mit welcher Ländern schloss England vor den Weltkriegen eine Allianz?,Mit welchen Ländern schloss England vor den Weltkriegen ein Bündnis?,0.98589045
1309,41534,Welches Land schien 1902 am wahrscheinlichsten der nächste Krieg Gegner Englands zu sein?,Welches Land schien 1902 der nächste Kriegsgegner Englands zu sein?,0.9819726
1310,42127,Wann wurde Germanium durch Silizium bei der Produktion von Transistoren ersetzt?,Wann hat Silizium Germanium bei der Herstellung von Transistoren ersetzt?,0.99112284
1311,42125,Woraus wurden bipolare Transistoren zunächst hergestellt?,Woraus wurden bipolare Transistoren ursprünglich hergestellt?,0.99713886
1312,42126,Woraus bestehen Feldeffekttransistoren und bipolare Transistoren heutzutage?,Woraus bestehen heute Feldwirkungs- und Bipolartransistoren?,0.98663366
1313,42128,Wofür wird Siliziumgermanium bei Transistoren verwendet?,Wofür wird Silizium-Germanium in Transistoren verwendet?,0.9931005
1314,42129,Wann kommt Siliziumcarbid bei der Produktion von Transistoren zum Einsatz?,Wann wird man Siliziumkarbid in der Transistorenherstellung einsetzen?,0.98172814
1315,42130,Wo können Transistoren aus Siliziumcarbid eingesetzt werden?,Wo können Siliziumkarbidtransistoren verwendet werden?,0.98351
1316,41125,Welche Arabischen Herrscher sahen den kurdischen Unabhängigkeitskrieg als etwas gutes?,Welche arabischen Herrscher sahen den kurdischen Unabhängigkeitskrieg als eine gute Sache an?,0.99019176
1317,41126,Wer war 1996 Premierministier der Türkei?,Wer war 1996 Premierminister der Türkei?,0.98213
1318,41127,Wo schlief Gaddafi meistens bei Auslandsreisen?,"Wo schlief Gaddafi normalerweise, wenn er im Ausland war?",0.9854717
1319,41128,Welche Gruppe schütze Gaddafi oft bei Auslandsreisen?,"Welche Gruppe schützt Gaddafi oft, wenn er ins Ausland reist?",0.9844742
1320,41129,Wie hieß das erste Libysche Auto?,Wie hieß der erste libysche Wagen?,0.99135095
1321,41535,Können sich Schalwellen im Vakuum ausbreiten?,Können Schallwellen im Vakuum wandern?,0.9922961
1322,41527,Wer hat 2013 überprüft wie viele der beliebtesten YouTube-Videos in Deutschland verfügbar sind?,"Wer hat überprüft, wie viele der beliebtesten YouTube-Videos 2013 in Deutschland verfügbar sind?",0.99405843
1323,42121,Wie konnte man in Deutschland gesperrte Videos auf YouTube schauen?,"Wie konnten Sie Videos auf YouTube sehen, die in Deutschland blockiert waren?",0.9859103
1324,42122,Wann wurde die Sperre von manchen YouTube-Videos in Deutschland aufgehoben?,Wann wurde das Verbot einiger YouTube-Videos in Deutschland aufgehoben?,0.98504454
1325,45642,Welche Elemente nahmen die Stoiker für die Substanz Gottes an?,Welche Elemente nahmen die Stoiker für die Substanz Gottes?,0.9868773
1326,45643,Welcher christliche Autor hielt Gott für materiell?,Welcher christliche Schreiber betrachtete Gott als materiell?,0.98407274
1327,45645,Was spricht laut der Philosophie in der Tradition von Platon und Aristoteles für die Immaterialität Gottes?,Welche Philosophie der Tradition Platons und Aristoteles' unterstützt die Immaterialität Gottes?,0.97420096
1328,41059,Wo fand die Operation TA der Japaner statt?,Wo fand die japanische TA-Operation statt?,0.9848942
1329,41060,Wie viele starben bei der Operation TA?,Wie viele starben bei der Operation TA?,0.99999994
1330,41061,Was war die Operation Desecrate One?,Was war Operation Schändliches Eins?,0.9694549
1331,41108,Seit wann sind die Fürstenstaaten Indiens von dem britischen Protektorat unabhängig?,Seit wann sind die Fürstentümer Indiens vom britischen Protektorat unabhängig?,0.997105
1332,41110,In wie viele Gruppen wurden die Staaten Indiens 1950 eingeteilt?,In wie viele Gruppen waren die Bundesstaaten Indiens 1950 geteilt?,0.99381894
1333,41112,Wer herrschte über die B-Staaten ab 1950 in Indien?,Wer regierte die B-Staaten in Indien ab 1950?,0.9919769
1334,41113,Seit wann sind alle indischen Staaten gleichgesetzt?,Seit wann sind alle indischen Staaten gleich?,0.98859066
1335,41114,Was bekamen die 1956 abgesetzten Herrscher der indischen Staaten als Ausgleich?,Welche Entschädigung erhielten die abgesetzten Herrscher der indischen Staaten 1956?,0.9694751
1336,41528,Wie viel elektrischen Strom erzeugt Armenien?,Wie viel Strom erzeugt Armenien?,0.99342656
1337,41529,Wo in Armenien wird der meiste Strom hergestellt?,Wo wird in Armenien am meisten Strom erzeugt?,0.9830088
1338,41530,Wie viel Erdgas verbraucht Armenien?,Wie viel Erdgas verbraucht Armenien?,1.0000001
1339,45636,Welche Ebenen von Softwaretests gibt es?,Welche Stufen der Softwareprüfung gibt es?,0.9957634
1340,45637,Durch was ist ein Regel-Abschluss bei Softwaretests definiert?,Was definiert eine Regel-Schlussfolgerung im Software-Test?,0.9780523
1341,45648,Wo ist die Starcevo-Kultur angesiedelt?,Wo ist die Starcevo-Kultur?,0.98371047
1342,45649,Welche Kultur markiert die Jungsteinzeit in Griechenland?,Welche Kultur ist charakteristisch für das Neolithikum in Griechenland?,0.97003317
1343,45650,In welchem Gebiet wird die Bükker-Kultur verortet?,In welchem Gebiet befindet sich die Bükker-Kultur?,0.98958194
1344,45651,Welche Phase der Jungsteinzeit markiert die Theiß-Kultur?,Welche Phase des Neolithismus kennzeichnete die Theistenkultur?,0.9746262
1345,45652,Welche Kultur prägte die späte Jungsteinzeit in Serbien?,Wie war die Kultur des späten Neolithikum in Serbien?,0.98007596
1346,40520,Wie viele Wappen hat die Stadt Paris?,Wie viele Wappen hat die Stadt Paris?,1.0
1347,40521,Was ist der offizielle Leitspruch von Paris?,Was ist das offizielle Motto von Paris?,0.9900255
1348,40522,Welche Farbe hat die Flagge von Paris?,Welche Farbe hat die Flagge von Paris?,1.0
1349,40523,Wofür stehen die Farben in der Pariser Flagge?,Was bedeuten die Farben in der Flagge von Paris?,0.98552704
1350,40543,In welcher Sportart war Arnold Schwarzeneggers Vater erfolgreich?,In welcher Sportart war Arnold Schwarzeneggers Vater erfolgreich?,1.0000001
1351,40544,Welche Sportarten betätigte Arnold Schwarzenegger im Alter von 10 Jahren?,"Welche Sportarten hat Arnold Schwarzenegger gespielt, als er 10 war?",0.987135
1352,40545,Wann war Arnold Schwarzenegger das erste Mal in einem Gewichtheber Studio? ,Wann war Arnold Schwarzenegger zum ersten Mal in einem Gewichtheberstudio?,0.9967631
1353,40546,Woher bekam Arnold Schwarzenegger Anfangs sein Wissen über das Bodybuilding?,Woher hatte Arnold Schwarzenegger seine ersten Kenntnisse über Bodybuilding?,0.9905061
1354,40547,Wer war am Anfang seiner Bodybuilding Karriere Arnold Schwarzeneggers Vorbild?,Wer war Arnold Schwarzeneggers Vorbild zu Beginn seiner Karriere als Bodybuilder?,0.9872429
1355,40548,Was war Arnold Schwarzeneggers erster großer Bodybuilding Wettbewerbs Sieg?,Was war Arnold Schwarzeneggers erster großer Bodybuilding-Wettbewerb?,0.9875372
1356,40549,Mit wie vielen Jahren gewann Arnold Schwarzenegger den Titel Mister Universum zum ersten mal?,"Wie alt war Arnold Schwarzenegger, als er zum ersten Mal den Mr. Universe-Titel gewann?",0.97039175
1357,40550,"Wann wurde Arnold Schwarzenegger zum zweiten mal ""Mister Universum""?","Wann wurde Arnold Schwarzenegger zum zweiten Mal ""Mister Universum""?",0.9995944
1358,40551,Welcher Bodybuildingverband wurde populärer als NABBA?,Welcher Bodybuilding-Verband ist populärer geworden als die NABBA?,0.99263513
1359,40552,Welchen Platz belegte Arnold Schwarzenegger bei seinem ersten IFBB Meisterschaft?,Wie stand Arnold Schwarzenegger in seiner ersten IFBB-Meisterschaft?,0.9808288
1360,40553,Wann gewann Arnold Schwarzenegger zum ersten mal die IFBB Weltmeisterschaft?,Wann gewann Arnold Schwarzenegger die IFBB-Weltmeisterschaft zum ersten Mal?,0.99620575
1361,40554,Was war der größte Bodybuilding Titel den man in den 60ern gewinnen konnte?,"Was war der größte Bodybuilding-Titel, den Sie in den 60ern gewinnen konnten?",0.9948631
1362,40556,Wen musste Arnold Schwarzenegger für seinen ersten Mr. Olympia Titel schlagen?,Wen musste Arnold Schwarzenegger für seinen ersten Mr. Olympia-Titel schlagen?,0.9983966
1363,40557,Wie oft wurde Arnold Schwarzenegger Mr. Olympia?,Wie oft war Arnold Schwarzenegger schon Mr. Olympia?,0.98599565
1364,41035,Mit was fing Arnold Schwarzenegger ab 1975 an?,Was hat Arnold Schwarzenegger 1975 angefangen?,0.97400653
1365,41036,Wann hörte Arnold Schwarzenegger mit dem BB komplett auf?,"Wann hat Arnold Schwarzenegger aufgehört, die BB zu machen?",0.97002476
1366,41058,Welche Krankenhäuser zählen zu den Verbund Klinikum Region Hannover?,Welche Krankenhäuser gehören zum Verbund Klinikum Region Hannover?,0.98659945
1367,41478,Wer versuchte Russlands Einfluss auf Tibet während des Great Games zu hindern?,"Wer hat versucht, Russlands Einfluss in Tibet während der Großen Spiele zu stoppen?",0.98767745
1368,41479,Wer führte den britischen Tibetfeldzug an?,Wer führte den britischen Feldzug in Tibet an?,0.9953354
1369,41480,Was war das Ziel des britischen Tibetfeldzugs?,Was war das Ziel der britischen Kampagne in Tibet?,0.9880773
1370,41482,Was erreichten die Briten mit der Besetzung von der tibetischen Stadt Lhasa?,"Was haben die Briten erreicht, indem sie die tibetische Stadt Lhasa besetzten?",0.9873208
1371,41487,Wann einigten sich Russland und England über ihre Interessen in Zentralasien?,Wann haben sich Russland und England auf ihre Interessen in Zentralasien geeinigt?,0.9927556
1372,41493,Warum haben die chinesischen Truppen 1911 Tibet verlassen?,Warum verließen die chinesischen Truppen Tibet 1911?,0.98922837
1373,40483,Was ist die Hauptreligion Liberias?,Welche Religion ist in Liberia die Hauptreligion?,0.96444196
1374,40484,Was ist Liberias zweit größte Religion?,Welche Religion ist die zweitgrößte in Liberia?,0.97657526
1375,40494,Welche Bistümer gibt es in Liberia?,Was sind die Diözesen in Liberia?,0.97433627
1376,40495,Wer ist die höchste Person in der Pfingstkirche Asemblies of God,Wer ist die höchste Person in den Pfingstgemeinden Gottes?,0.96142745
1377,40496, Wie groß sind die Zeugen Jehovas in Liberia?,Wie viele Zeugen Jehovas leben in Liberia?,0.977629
1378,40315,Wo spielen die Detroit Red Wings heutzutage?,Wo spielen die Detroit Red Wings heutzutage?,1.0000001
1379,40316,Welche Mannschaft aus Detroit spielt in der MLB?,Welches Team aus Detroit spielt in der Major League?,0.99164
1380,40317,Wer gewann 2012 die MLB?,Wer hat 2012 die MLB gewonnen?,0.99077964
1381,40319,Wie heißt Detroits NBA Team?,Wie heißt Detroit's NBA-Team?,0.9797985
1382,40320,Wie viele NBA-Championships konnten die Detroit Pistons gewinnen?,Wie viele NBA-Meisterschaften haben die Detroit Pistons gewonnen?,0.9957137
1383,40512,An welcher Stelle in der Thronfolge war Elisabeth II. bei ihrer Geburt?,Wie stand Elizabeth II. in der Linie der Thronfolgerin zum Zeitpunkt ihrer Geburt?,0.9714799
1384,40514,"Wan war Elisabeth II. das erste mal im ""Time"" Magazin auf der Titelseite?",Wann war Elizabeth II. zum ersten Mal auf dem Cover des Time-Magazins?,0.97125083
1385,40515,Wer war nach George V. König Englands?,Wer war der König von England nach Georg V.?,0.97685254
1386,40516,Warum dankte König Eduard VIII. ab?,Warum trat König Edward VIII. ab?,0.9829016
1387,40517,Wer brachte Elisabeth II. Verfassungsgeschichte bei?,Wer hat Elizabeth II. die Geschichte der Verfassung beigebracht?,0.9718292
1388,40518,Warum war Elisabeth II. in Pfadfindergruppen? ,Warum war Elisabeth II. im Pfadfinder-Team?,0.9867387
1389,40537,Wie viel verdient der Durchschnittliche Haushalt in Seattle?,Wie viel verdient ein durchschnittlicher Haushalt in Seattle?,0.993127
1390,40538,Welcher Anteil der Bevölkerung Seattles ist weiß?,Wie viel Prozent der Bevölkerung von Seattle sind weiß?,0.9811463
1391,40470,Was sind bekannte Weinbaugebiete um Paris?,Welche Weingüter sind in der Nähe von Paris bekannt?,0.9733998
