,id,questions,questions_perturbed,similarity_scores
1174,38289,Welche nationale Flughäfen gibt es in Tennessee?,Welche  Flughäfen gibt es in Tennessee?,0.989639
1175,38305,Welche Sportveranstaltung findet häufig in Miami statt?,Welche Sportveranstaltung findet häufig in  statt?,0.9769746
1176,38306,Wann existierte in Miami die Autorennstrecke Bayfront Park?,Wann existierte in  die Autorennstrecke Bayfront Park?,0.9869761
1177,38310,Seit wann gibt es den Begriff des religiösen oder spirituellen Naturalismus?,Seit wann gibt es den Begriff des religiösen oder  Naturalismus?,0.9931815
1178,38312,Was ist unter dem religiösen oder spirituellen Naturalismus zu verstehen?,Was ist unter dem religiösen oder spirituellen Naturalismus zu ?,0.9847605
1179,38313,Was ist Gott im religiösen Naturalismus?,Was ist  im religiösen Naturalismus?,0.97240394
1180,38806,Warum trat Vilanova 2013 zurück?,Warum  Vilanova 2013 zurück?,0.97938764
1181,38812,Wer gewann in der Champions League 2012/13?,Wer gewann in  Champions League 2012/13?,0.99656224
1182,38814,Wie viele Punkte hat Barcelona in der Champions League 2012/13 gesammelt?,Wie viele Punkte hat Barcelona in der Champions  2012/13 gesammelt?,0.9934891
1183,41179,Was ist der Unterschied zwischen dem traditionellen Wrestling und dem europäischen Catchen?,Was ist der Unterschied  dem traditionellen Wrestling und dem europäischen Catchen?,0.9940037
1184,41180,Wann ist das amerikanische Wrestling in Deutschland populär geworden?,Wann ist das amerikanische Wrestling in  populär geworden?,0.99088246
1185,41181,Inwiefern unterscheidet sich das amerikanische und britische Wrestling?,Inwiefern  sich das amerikanische und britische Wrestling?,0.9507651
1186,41182,Warum war Wrestling 2000 nicht mehr so populär wie früher in Deutschland? ,Warum war Wrestling 2000 nicht mehr so populär  früher in Deutschland? ,0.99294627
1187,41183,Welche bekannten Wrestling-Ligen wurden in Deutschland gegründet?, bekannten Wrestling-Ligen wurden in Deutschland gegründet?,0.9672158
1188,41184,Welche deutsche Wrestling-Liga hat mit den amerikanischen Wrestling-Organisationen zusammengearbeitet?,Welche deutsche -Liga hat mit den amerikanischen -Organisationen zusammengearbeitet?,0.97581065
1189,41185,Welche Wrestling-Arten sind heutzutage populär in Deutschland?,Welche Wrestling-Arten sind heutzutage populär in ?,0.994933
1190,41161,Wonach ist Eisenhower 1961 umgezogen?,Wonach  Eisenhower 1961 umgezogen?,0.9874655
1191,41162,Wann ist Eisenhower in den Ruhestand gegangen?,Wann ist Eisenhower in den Ruhestand ?,0.98840266
1192,41163,Wann ist Eisenhower gestorben?,Wann ist Eisenhower ?,0.9377109
1193,41164,Wo fand eine Trauerfeier von Eisenhower statt?,Wo fand eine Trauerfeier von  statt?,0.97149515
1194,41165,Warum hat die Bevölkerung angefangen zu wachsen im Hochmittelalter?,Warum hat die Bevölkerung angefangen zu  im Hochmittelalter?,0.9879562
1195,41166,Welches Konflikt gab es im Hochmittelalter?, Konflikt gab es im Hochmittelalter?,0.9648542
1196,41167,Welche Königreiche wurden im Zuge der Christianisierung gegründet?,Welche Königreiche wurden im Zuge der  gegründet?,0.9706875
1197,38835,Was ist das größte Blasmusikfestival der Welt?, ist das größte Blasmusikfestival der Welt?,0.9864819
1198,38831,Wie wird die traditionelle Schweizer Volksmusik bezeichnet?,Wie wird  traditionelle Schweizer Volksmusik bezeichnet?,0.99235755
1199,38832,Was sind typische schweizerische Instrumente?,Was sind typische schweizerische ?,0.9784539
1200,38833,Welche Gruppen sind bekannt für ihre Schweizer Volksmusik?,Welche  sind bekannt für ihre Schweizer Volksmusik?,0.9851937
1201,38834,Wann wurde der Eidgenössische Jodlerverband gegründet?,Wann wurde der  Jodlerverband gegründet?,0.98638844
1202,40389,Warum steht der Wasserstoff im Periodensystem in der ersten Hauptgruppe?,Warum steht der Wasserstoff im  in der ersten Hauptgruppe?,0.98764175
1203,40390,Wie viele Valenzelektronen hat Wasserstoff?,Wie viele  hat Wasserstoff?,0.9371714
1204,40392,Wie nennt man chemische Verbindungen mit der Oxidationszahl -1?,Wie nennt man chemische Verbindungen mit  Oxidationszahl -1?,0.9978652
1205,40393,Warum ist der Wasserstoff für die erste Hauptgruppe des Periodensystems nicht typisch?,Warum ist der Wasserstoff für die erste Hauptgruppe des Periodensystems  typisch?,0.9929595
1206,40424,Wann hat die Revolutionsregierung angefangen in Paris zu regieren?, hat die Revolutionsregierung angefangen in Paris zu regieren?,0.98818195
1207,40425,"Wie viele Menschen wurden während der sogenannten ""blutigen Woche"" in Paris getötet?","Wie viele Menschen wurden während der sogenannten ""blutigen Woche"" in Paris ?",0.9902496
1208,40467,Bis wann war das Leben der Juden in Deutschland erschwert?,Bis wann war  Leben der Juden in Deutschland erschwert?,0.99394846
1209,41176,Wer hat den klassischen Empirismus kritisiert?,Wer hat den  Empirismus kritisiert?,0.9925786
1210,41344,Welchen Einfluss hatte Hayek auf die Evolutionsökonomik?, Einfluss hatte Hayek auf die Evolutionsökonomik?,0.9860358
1211,41345,Aus welchen drei Wurzeln stammen die Werte nach Hayek?,Aus welchen drei Wurzeln stammen die Werte nach ?,0.98084617
1212,41346,Wie viele Arten von Ordnungen unterscheidet Hayek?,Wie viele  von Ordnungen unterscheidet Hayek?,0.9852542
1213,41356,Welcher Papst hat als Erster eine Pilgerfahrt ins Heilige Land unternommen?,Welcher Papst hat als Erster eine Pilgerfahrt ins Heilige  unternommen?,0.9938807
1214,41357,Wohin führte die Pilgerfahrt von Paul_VI?,Wohin  die Pilgerfahrt von Paul_VI?,0.9906671
1215,41358,Wen traf Paul_VI während seiner Pilgerfahrt in Jerusalem?,Wen traf Paul_VI während seiner  in Jerusalem?,0.988589
1216,41359,Was ist mit Paul_VI während seiner letzten Auslandsreise in Manila passiert?,Was  mit Paul_VI während seiner letzten Auslandsreise in Manila passiert?,0.99285406
1217,40380,Was ist die größte Sprache Indiens?,Was ist die größte Sprache ?,0.9601912
1218,40381,Was ist die Hauptsprache Himachal Pradeshs?,Was ist die  Himachal Pradeshs?,0.96315014
1219,40382,Wie viel Prozent der Bevölkerung in Himachal Pradeshs sprechen Hindi als Muttersprache?,Wie viel Prozent der  in Himachal Pradeshs sprechen Hindi als Muttersprache?,0.9959979
1220,40383,Welche Sprache verwenden die meisten Menschen in Himachal Pradeshs im Alltag?,Welche Sprache verwenden die meisten Menschen in  Pradeshs im Alltag?,0.9930864
1221,40384,Wie viel Prozent der Bevölkerung in Himachal Pradeshs sprechen Panjabi als Muttersprache?,Wie  Prozent der Bevölkerung in Himachal Pradeshs sprechen Panjabi als Muttersprache?,0.99599624
1222,40385,Was ist die Hauptsprache des indischen Bundesstaates Punjab?,Was ist  Hauptsprache des indischen Bundesstaates Punjab?,0.996695
1223,40386,In welchem Teil von Himachal Pradeshs beherrscht man tibetobirmanische Sprachen?,In  Teil von Himachal Pradeshs beherrscht man tibetobirmanische Sprachen?,0.98233676
1224,40387,Warum gibt es sehr wenig tibetobirmanische Sprecher in Himachal Pradeshs?, gibt es sehr wenig tibetobirmanische Sprecher in Himachal Pradeshs?,0.9871797
1225,40388,Wie wird Englisch in Indien verwendet?,Wie wird  in Indien verwendet?,0.97036195
1226,41177,Wie kann man Apps in Windows 8 herunterladen?,Wie kann man  in Windows 8 herunterladen?,0.9865764
1227,41197,Wer beendete die erste Republik in Nigeria?, beendete die erste Republik in Nigeria?,0.98005456
1228,41199,Wie sah die Wirtschaft in den 1970er Jahren in Nigeria aus?,Wie  die Wirtschaft in den 1970er Jahren in Nigeria aus?,0.9872502
1229,41347,Wie wurde mit Juden während des Nationalsozialismus umgegangen?,Wie wurde mit  während des Nationalsozialismus umgegangen?,0.99044174
1230,41348,Nach welchem Gesetz konnten Juden ihre deutsche Nationalität während des Nationalsozialismus verlieren?,Nach welchem Gesetz konnten Juden ihre deutsche Nationalität  des Nationalsozialismus verlieren?,0.9955376
1231,41363,Was bedeutet ''Network Centric Warfare''?,Was  ''Network Centric Warfare''?,0.9719679
1232,41386,Wofür interessiert sich Elisabeth II in ihrer Freizeit?,Wofür interessiert sich  II in ihrer Freizeit?,0.98474914
1233,41385,Mit welchen Päpsten hat sich Elisabeth II getroffen?,Mit welchen Päpsten  sich Elisabeth II getroffen?,0.9911027
1234,41387,Welche Hundrasse mag Elisabeth II am meisten?,Welche Hundrasse  Elisabeth II am meisten?,0.97878736
1235,41388,"Warum produzierte die BBC den Film ""Royal Family""?","Warum produzierte die BBC den Film "" Family""?",0.9980558
1236,41389,Wie hieß der deutsche Schneider von Elisabeth II?,Wie hieß der deutsche  von Elisabeth II?,0.9789852
1237,41390,In welchem Jahr ist die Prinzessin Diana gestorben?,In welchem Jahr ist die Prinzessin  gestorben?,0.9861135
1238,41401,Wie viele Staatsbürgerschaften besaß Chopin?,Wie  Staatsbürgerschaften besaß Chopin?,0.95195925
1239,41402,Wann hat Chopin seinen französischen Reisepass bekommen?,Wann hat Chopin  französischen Reisepass bekommen?,0.98977137
1240,41399,Warum konnte Chopin eine französische Staatsbürgerschaft bekommen?,Warum konnte Chopin eine französische  bekommen?,0.98586524
1241,41400,Wann hat Chopin seinen ersten französischen Pass bekommen?,Wann  Chopin seinen ersten französischen Pass bekommen?,0.9885751
1242,41406,Welche Opera und Orchestra befinden sich in Tucson?,Welche Opera und Orchestra befinden sich in ?,0.9802129
1243,41407,Welche Theater gibt es in Tucson?,Welche Theater gibt es in ?,0.95995307
1244,41408,Welche Museen gibt es in Tucson?,Welche Museen gibt es in ?,0.9604176
1245,41409,Wie viele Bauwerke und Stätte in Tucson sind im National Register of Historic Places angegeben?,Wie viele Bauwerke und  in Tucson sind im National Register of Historic Places angegeben?,0.99639714
1246,45635,Wie funktioniert Joint-Stereo?, funktioniert Joint-Stereo?,0.96256125
1247,41200,Wann ist Albanien aus dem Warschauer Pakt ausgetreten? ,Wann ist Albanien aus dem  Pakt ausgetreten? ,0.99059546
1248,41201,Wann sind die Warschauer-Pakt-Staaten in die Tschechoslowakische Sozialistische Republik einmarschiert?,Wann sind die -Pakt-Staaten in die Tschechoslowakische Sozialistische Republik einmarschiert?,0.99634403
1249,41382,Wie hoch ist die tägliche Netzfrequenz des Bahnstromnetzes?,Wie hoch ist die tägliche Netzfrequenz des ?,0.9455078
1250,41383,"Was bedeutet ein Umformer, der zum Leistungsausgleich eingesetzt wird?","Was bedeutet ein Umformer, der zum Leistungsausgleich  wird?",0.9904588
1251,41384,Wie hoch ist die Sollfrequenz der Bahnstromnetze in Deutschland?,Wie hoch ist  Sollfrequenz der Bahnstromnetze in Deutschland?,0.9953051
1252,44110,Welche Arten von Sperrschicht-Feldeffekttransistoren gibt es?,Welche Arten  Sperrschicht-Feldeffekttransistoren gibt es?,0.99418956
1253,44111,Wo werden Sperrschicht-Feldeffekttransistoren angewandt?,Wo  Sperrschicht-Feldeffekttransistoren angewandt?,0.9882821
1254,45624,Welche Beziehung hat Gott im naturwissenschaftlichen Deismus?,Welche Beziehung hat Gott im  Deismus?,0.9804633
1255,41412,Was ist die Aufgabe von dem Director of the Central Intelligence Agency?,Was ist die Aufgabe von  Director of the Central Intelligence Agency?,0.99546665
1256,41512,Was sind Dialekte im Bezug zu Vögeln?,Was sind Dialekte im  zu Vögeln?,0.9838368
1257,42107,Was ist das Ziel der Kommunikation?,Was ist das Ziel der ?,0.9529758
1258,42108,Was ist der Zweck der Kommunikation?,Was ist  Zweck  Kommunikation?,0.9220557
1259,42106,Was bedeutet Kommunikation  im handlungstheoretischen Kontext? , bedeutet Kommunikation  im handlungstheoretischen Kontext? ,0.9878232
1260,42112,In welchem Jahr wurde Straußburg die Hauptstadt von Elsaß-Lothringen?,In welchem Jahr wurde Straußburg die Hauptstadt  Elsaß-Lothringen?,0.9961258
1261,42113,Was hat die Unzufriedenheit der elsässischen Bevölkerung nach der Annexion Elsass-Lothringens durch das Deutsche Reich gezeigt?,Was hat die Unzufriedenheit  elsässischen Bevölkerung nach  Annexion Elsass-Lothringens durch das Deutsche Reich gezeigt?,0.9975471
1262,42114,"Nach wem wurde die ""Kaiser-Wilhelm- Universität"" in Straußburg benannt?","Nach wem wurde  ""Kaiser-Wilhelm- Universität"" in Straußburg benannt?",0.99643373
1263,42117,Welche Architekten haben sich mit der Neugestaltung von Straußburg nach dem Deutsch-Französischen Krieg beschäftigt?,Welche  haben sich mit der Neugestaltung von Straußburg nach dem Deutsch-Französischen Krieg beschäftigt?,0.9924793
1264,41403,Wie werden die NPOs finanziert?,Wie werden die  finanziert?,0.93584573
1265,44012,Wie groß ist der jährliche Umsatz von NPOs weltweit?,Wie  ist der jährliche Umsatz von NPOs weltweit?,0.9916509
1266,44013,Welche Dimensionen zählen für NPOs im Bereich der sozialen Arbeit?,Welche Dimensionen zählen  NPOs im Bereich der sozialen Arbeit?,0.9943656
1267,44123,Wer war der neue Trainer von FC Arcenal 1986?, war der neue Trainer von FC Arcenal 1986?,0.9889611
1268,44126,Was waren die ersten Schritte von Graham als Trainer von FC Arcenal?, waren die ersten Schritte von Graham als Trainer von FC Arcenal?,0.9887503
1269,44131,Wie lange war George Graham der Trainer von FC Arcenal?,Wie lange war George Graham  Trainer von FC Arcenal?,0.9976193
1270,44133,Warum wurde George Graham entlassen?,Warum  George Graham entlassen?,0.9837603
1271,44138,Was versteht man unter Verifikationismus?,Was  man unter Verifikationismus?,0.9548585
1272,44139,Wann ist ein Satz sinnvoll unter der Annahme von Verifikationismus?,Wann ist ein Satz sinnvoll unter der Annahme von ?,0.97168535
1273,41062,Wohin exportierte Tibet ein Großteil des Holzes in 50ern?,Wohin exportierte Tibet  Großteil des Holzes in 50ern?,0.9972692
1274,41063,Was sind die Folgen des hohen Kahlschlags der Tibeter Wälder?,Was  die Folgen des hohen Kahlschlags der Tibeter Wälder?,0.99349564
1275,41064,Wie hat sich die Bevölkerung Tibets entwickelt?,Wie hat sich die Bevölkerung Tibets ?,0.97434133
1276,41065,Warum gab es in Tibet eine Weidenkonkurrenz?,Warum gab es in Tibet eine ?,0.98261255
1277,41066,Wie soll versucht werden die Steppen in Tibet zu entlasten?,Wie soll versucht  die Steppen in Tibet zu entlasten?,0.9923311
1278,41500,Was brauchte die Südbahn in den 50ern für die Strom Versorgung?,Was brauchte die Südbahn in den 50ern für die Strom ?,0.9961679
1279,41503,Wo lag das Umformwerk Auhof?,Wo lag  Umformwerk Auhof?,0.9862958
1280,41505,Wie viele Umformsätze hatte das Umformwerk Auhof bei der Gründung?,Wie viele Umformsätze  das Umformwerk Auhof bei der Gründung?,0.99367625
1281,41508,Wann wurde das Umformwerk Auhof Generalerneuert?,Wann wurde  Umformwerk Auhof Generalerneuert?,0.99480295
1282,41533,Mit welcher Ländern schloss England vor den Weltkriegen eine Allianz?,Mit welcher  schloss England vor den Weltkriegen eine Allianz?,0.9895831
1283,41534,Welches Land schien 1902 am wahrscheinlichsten der nächste Krieg Gegner Englands zu sein?,Welches Land schien 1902 am wahrscheinlichsten der nächste Krieg  Englands zu sein?,0.99232817
1284,42127,Wann wurde Germanium durch Silizium bei der Produktion von Transistoren ersetzt?, wurde Germanium durch Silizium bei der Produktion von Transistoren ersetzt?,0.99199724
1285,42125,Woraus wurden bipolare Transistoren zunächst hergestellt?,Woraus wurden  Transistoren zunächst hergestellt?,0.9832901
1286,42126,Woraus bestehen Feldeffekttransistoren und bipolare Transistoren heutzutage?,Woraus bestehen Feldeffekttransistoren und bipolare Transistoren ?,0.9973041
1287,42128,Wofür wird Siliziumgermanium bei Transistoren verwendet?,Wofür  Siliziumgermanium bei Transistoren verwendet?,0.99147767
1288,42129,Wann kommt Siliziumcarbid bei der Produktion von Transistoren zum Einsatz?,Wann kommt  bei der Produktion von Transistoren zum Einsatz?,0.97522
1289,42130,Wo können Transistoren aus Siliziumcarbid eingesetzt werden?,Wo können Transistoren aus Siliziumcarbid  werden?,0.98730356
1290,41125,Welche Arabischen Herrscher sahen den kurdischen Unabhängigkeitskrieg als etwas gutes?,Welche Arabischen Herrscher sahen  kurdischen Unabhängigkeitskrieg als etwas gutes?,0.996162
1291,41126,Wer war 1996 Premierministier der Türkei?,Wer  1996 Premierministier der Türkei?,0.9886498
1292,41127,Wo schlief Gaddafi meistens bei Auslandsreisen?,Wo  Gaddafi meistens bei Auslandsreisen?,0.9793766
1293,41128,Welche Gruppe schütze Gaddafi oft bei Auslandsreisen?,Welche Gruppe schütze Gaddafi oft  Auslandsreisen?,0.99434674
1294,41129,Wie hieß das erste Libysche Auto?, hieß das erste Libysche Auto?,0.96976656
1295,41535,Können sich Schalwellen im Vakuum ausbreiten?,Können  Schalwellen im Vakuum ausbreiten?,0.9922214
1296,41527,Wer hat 2013 überprüft wie viele der beliebtesten YouTube-Videos in Deutschland verfügbar sind?, hat 2013 überprüft wie viele der beliebtesten YouTube-Videos in Deutschland verfügbar sind?,0.99294335
1297,42121,Wie konnte man in Deutschland gesperrte Videos auf YouTube schauen?,Wie konnte man in Deutschland gesperrte  auf YouTube schauen?,0.9931261
1298,42122,Wann wurde die Sperre von manchen YouTube-Videos in Deutschland aufgehoben?,Wann wurde die  von manchen YouTube-Videos in Deutschland aufgehoben?,0.97654736
1299,45642,Welche Elemente nahmen die Stoiker für die Substanz Gottes an?,Welche Elemente nahmen die Stoiker  die Substanz Gottes an?,0.9841579
1300,45643,Welcher christliche Autor hielt Gott für materiell?, christliche Autor hielt Gott für materiell?,0.9783697
1301,45645,Was spricht laut der Philosophie in der Tradition von Platon und Aristoteles für die Immaterialität Gottes?,Was spricht  der Philosophie in der Tradition von Platon und Aristoteles für die Immaterialität Gottes?,0.99687856
1302,41059,Wo fand die Operation TA der Japaner statt?,Wo fand die  TA der Japaner statt?,0.98340154
1303,41060,Wie viele starben bei der Operation TA?, viele starben bei der Operation TA?,0.9812209
1304,41061,Was war die Operation Desecrate One?,Was  die Operation Desecrate One?,0.968156
1305,41108,Seit wann sind die Fürstenstaaten Indiens von dem britischen Protektorat unabhängig?,Seit wann sind die Fürstenstaaten Indiens  dem britischen Protektorat unabhängig?,0.99796283
1306,41110,In wie viele Gruppen wurden die Staaten Indiens 1950 eingeteilt?,In wie viele Gruppen wurden die Staaten Indiens 1950 ?,0.9825668
1307,41112,Wer herrschte über die B-Staaten ab 1950 in Indien?, herrschte über die B-Staaten ab 1950 in Indien?,0.97951734
1308,41113,Seit wann sind alle indischen Staaten gleichgesetzt?,Seit wann sind alle indischen  gleichgesetzt?,0.99410266
1309,41114,Was bekamen die 1956 abgesetzten Herrscher der indischen Staaten als Ausgleich?,Was  die 1956 abgesetzten Herrscher der indischen Staaten als Ausgleich?,0.9857989
1310,41528,Wie viel elektrischen Strom erzeugt Armenien?,Wie viel elektrischen  erzeugt Armenien?,0.99095905
1311,41529,Wo in Armenien wird der meiste Strom hergestellt?,Wo in Armenien wird der  Strom hergestellt?,0.9893421
1312,41530,Wie viel Erdgas verbraucht Armenien?,Wie viel  verbraucht Armenien?,0.9817128
1313,45636,Welche Ebenen von Softwaretests gibt es?,Welche Ebenen von Softwaretests  es?,0.94661444
1314,45637,Durch was ist ein Regel-Abschluss bei Softwaretests definiert?,Durch  ist ein Regel-Abschluss bei Softwaretests definiert?,0.9731582
1315,45648,Wo ist die Starcevo-Kultur angesiedelt?,Wo ist die Starcevo- angesiedelt?,0.9818385
1316,45649,Welche Kultur markiert die Jungsteinzeit in Griechenland?,Welche Kultur markiert die  in Griechenland?,0.9524399
1317,45650,In welchem Gebiet wird die Bükker-Kultur verortet?,In welchem  wird die Bükker-Kultur verortet?,0.9865652
1318,45651,Welche Phase der Jungsteinzeit markiert die Theiß-Kultur?, Phase der Jungsteinzeit markiert die Theiß-Kultur?,0.97881323
1319,45652,Welche Kultur prägte die späte Jungsteinzeit in Serbien?,Welche Kultur prägte die späte  in Serbien?,0.9824786
1320,40520,Wie viele Wappen hat die Stadt Paris?,Wie viele Wappen hat die Stadt ?,0.9884225
1321,40521,Was ist der offizielle Leitspruch von Paris?,Was ist der offizielle Leitspruch von ?,0.97742224
1322,40522,Welche Farbe hat die Flagge von Paris?,Welche Farbe hat die Flagge  Paris?,0.99000376
1323,40523,Wofür stehen die Farben in der Pariser Flagge?,Wofür stehen die Farben in  Pariser Flagge?,0.9933701
1324,40543,In welcher Sportart war Arnold Schwarzeneggers Vater erfolgreich?,In welcher Sportart  Arnold Schwarzeneggers Vater erfolgreich?,0.9885094
1325,40544,Welche Sportarten betätigte Arnold Schwarzenegger im Alter von 10 Jahren?,Welche Sportarten betätigte Arnold Schwarzenegger im Alter  10 Jahren?,0.99613756
1326,40545,Wann war Arnold Schwarzenegger das erste Mal in einem Gewichtheber Studio? , war Arnold Schwarzenegger das erste Mal in einem Gewichtheber Studio? ,0.990835
1327,40546,Woher bekam Arnold Schwarzenegger Anfangs sein Wissen über das Bodybuilding?, bekam Arnold Schwarzenegger Anfangs sein Wissen über das Bodybuilding?,0.97712874
1328,40547,Wer war am Anfang seiner Bodybuilding Karriere Arnold Schwarzeneggers Vorbild?,Wer war am Anfang seiner Bodybuilding Karriere  Schwarzeneggers Vorbild?,0.99770075
1329,40548,Was war Arnold Schwarzeneggers erster großer Bodybuilding Wettbewerbs Sieg?,Was war Arnold Schwarzeneggers erster großer  Wettbewerbs Sieg?,0.98826313
1330,40549,Mit wie vielen Jahren gewann Arnold Schwarzenegger den Titel Mister Universum zum ersten mal?,Mit wie vielen Jahren gewann Arnold  den Titel Mister Universum zum ersten mal?,0.99629754
1331,40550,"Wann wurde Arnold Schwarzenegger zum zweiten mal ""Mister Universum""?","Wann  Arnold Schwarzenegger zum zweiten mal ""Mister Universum""?",0.9898143
1332,40551,Welcher Bodybuildingverband wurde populärer als NABBA?,Welcher Bodybuildingverband wurde  als NABBA?,0.97423667
1333,40552,Welchen Platz belegte Arnold Schwarzenegger bei seinem ersten IFBB Meisterschaft?,Welchen Platz belegte Arnold Schwarzenegger bei seinem  IFBB Meisterschaft?,0.9969655
1334,40553,Wann gewann Arnold Schwarzenegger zum ersten mal die IFBB Weltmeisterschaft?,Wann  Arnold Schwarzenegger zum ersten mal die IFBB Weltmeisterschaft?,0.9824962
1335,40554,Was war der größte Bodybuilding Titel den man in den 60ern gewinnen konnte?,Was  der größte Bodybuilding Titel den man in den 60ern gewinnen konnte?,0.9889315
1336,40556,Wen musste Arnold Schwarzenegger für seinen ersten Mr. Olympia Titel schlagen?,Wen musste Arnold Schwarzenegger für  ersten Mr. Olympia Titel schlagen?,0.99491477
1337,40557,Wie oft wurde Arnold Schwarzenegger Mr. Olympia?,Wie oft wurde Arnold  Mr. Olympia?,0.9867773
1338,41035,Mit was fing Arnold Schwarzenegger ab 1975 an?,Mit  fing Arnold Schwarzenegger ab 1975 an?,0.9780874
1339,41036,Wann hörte Arnold Schwarzenegger mit dem BB komplett auf?,Wann  Arnold Schwarzenegger mit dem BB komplett auf?,0.9747995
1340,41058,Welche Krankenhäuser zählen zu den Verbund Klinikum Region Hannover?,Welche Krankenhäuser  zu den Verbund Klinikum Region Hannover?,0.97869897
1341,41478,Wer versuchte Russlands Einfluss auf Tibet während des Great Games zu hindern?,Wer versuchte Russlands Einfluss  Tibet während des Great Games zu hindern?,0.9969771
1342,41479,Wer führte den britischen Tibetfeldzug an?,Wer führte den britischen  an?,0.94572943
1343,41480,Was war das Ziel des britischen Tibetfeldzugs?,Was war das Ziel des  Tibetfeldzugs?,0.99601674
1344,41482,Was erreichten die Briten mit der Besetzung von der tibetischen Stadt Lhasa?,Was erreichten die Briten mit der Besetzung von der  Stadt Lhasa?,0.9937039
1345,41487,Wann einigten sich Russland und England über ihre Interessen in Zentralasien?,Wann einigten sich Russland und England über ihre  in Zentralasien?,0.99285907
1346,41493,Warum haben die chinesischen Truppen 1911 Tibet verlassen?,Warum haben die chinesischen Truppen  Tibet verlassen?,0.9953518
1347,40483,Was ist die Hauptreligion Liberias?,Was ist die  Liberias?,0.8624497
1348,40484,Was ist Liberias zweit größte Religion?,Was ist Liberias zweit  Religion?,0.98430604
1349,40494,Welche Bistümer gibt es in Liberia?,Welche Bistümer  es in Liberia?,0.95539767
1350,40495,Wer ist die höchste Person in der Pfingstkirche Asemblies of God,Wer ist die höchste Person in der Pfingstkirche  of God,0.9894761
1351,40496, Wie groß sind die Zeugen Jehovas in Liberia?, Wie groß sind die  Jehovas in Liberia?,0.98999166
1352,40315,Wo spielen die Detroit Red Wings heutzutage?,Wo spielen die Detroit Red  heutzutage?,0.988312
1353,40316,Welche Mannschaft aus Detroit spielt in der MLB?,Welche Mannschaft aus  spielt in der MLB?,0.9887091
1354,40317,Wer gewann 2012 die MLB?, gewann 2012 die MLB?,0.97726166
1355,40319,Wie heißt Detroits NBA Team?, heißt Detroits NBA Team?,0.95595884
1356,40320,Wie viele NBA-Championships konnten die Detroit Pistons gewinnen?,Wie viele NBA-Championships konnten die Detroit Pistons ?,0.98922956
1357,40512,An welcher Stelle in der Thronfolge war Elisabeth II. bei ihrer Geburt?,An welcher Stelle in der  war Elisabeth II. bei ihrer Geburt?,0.98469496
1358,40515,Wer war nach George V. König Englands?,Wer war nach  V. König Englands?,0.99187946
1359,40516,Warum dankte König Eduard VIII. ab?,Warum  König Eduard VIII. ab?,0.9766058
1360,40517,Wer brachte Elisabeth II. Verfassungsgeschichte bei?,Wer brachte Elisabeth II.  bei?,0.97924435
1361,40518,Warum war Elisabeth II. in Pfadfindergruppen? ,Warum war  II. in Pfadfindergruppen? ,0.98754895
1362,40537,Wie viel verdient der Durchschnittliche Haushalt in Seattle?,Wie viel verdient der Durchschnittliche Haushalt in ?,0.99263483
1363,40538,Welcher Anteil der Bevölkerung Seattles ist weiß?,Welcher Anteil der  Seattles ist weiß?,0.98690367
1364,40470,Was sind bekannte Weinbaugebiete um Paris?,Was sind bekannte  um Paris?,0.9586621
1365,38977,Welche Bakterien können nicht ohne Sauerstoff leben?,Welche Bakterien können  ohne Sauerstoff leben?,0.9931081
1366,38978,Welche Bakterien sterben von Sauerstoff?, Bakterien sterben von Sauerstoff?,0.958685
1367,38979,Was können Bakterien mit Dauerstadium?,Was können  mit Dauerstadium?,0.9623747
1368,38980,Können Bakterien Photosynthese betreiben?,Können Bakterien Photosynthese ?,0.98830783
1369,40311,Wie ging der Britisch-Amerikanische Krieg 1812 aus?,Wie ging der Britisch-Amerikanische  1812 aus?,0.9880749
1370,40245,Wer war 1812 Präsident der USA?,Wer war 1812 Präsident der ?,0.9759757
1371,40246,Was wollte James Madison mit dem Krieg gegen die Briten erreichen?,Was wollte James Madison  dem Krieg gegen die Briten erreichen?,0.9915184
1372,40247,Wo fanden die meisten Schlachten des Britisch-Amerikanischen Krieges von 1812 statt?,Wo fanden die meisten Schlachten des -Amerikanischen Krieges von 1812 statt?,0.99379694
1373,40462,Was ist der elementare Teil beim Coverage im Canadian Football?,Was ist  elementare Teil beim Coverage im Canadian Football?,0.99320894
1374,40464,Welche beiden Deckungsarten gibt es beim Canadian Football?,Welche beiden Deckungsarten gibt es beim Canadian ?,0.9948102
1375,38242,Wie wurde das Imperial College in London grgründet?, wurde das Imperial College in London grgründet?,0.9866356
1376,38189,Wie heißt der Haushund auf Latein?, heißt der Haushund auf Latein?,0.9735933
1377,38191,Zu welcher Tierart gehört der Haushund?,Zu  Tierart gehört der Haushund?,0.9685368
1378,38472,Was ist ein Haushund?, ist ein Haushund?,0.960371
1379,38552,Wo ist der Sitz des französischen Staatspräsidenten?,Wo ist der Sitz  französischen Staatspräsidenten?,0.98633856
1380,38555,Wer entwarf die Pläne für den Der Élysée-Palast?,Wer  die Pläne für den Der Élysée-Palast?,0.9795007
1381,38558,Wo liegt der Der Élysée-Palast?,Wo liegt der  Élysée-Palast?,0.99609405
1382,38559,Wo sammelt sich die Französische Nationalversammlung?,Wo sammelt  die Französische Nationalversammlung?,0.9892433
