,id,questions,questions_perturbed,similarity_scores
1032,38109,Wann hat Katalonien seine politische Eigenständigkeit verloren?,Wann hat Katalonien  politische Eigenständigkeit verloren?,0.9877776
1033,38110,Wann ist die kastilische Sprache gesetzliche Unterrichtssprache geworden?,Wann ist die  Sprache gesetzliche Unterrichtssprache geworden?,0.93711114
1034,38111,Wie nennt man den Tiefpunkt der katalanischen Sprachgeschichte?,Wie nennt man den Tiefpunkt der  Sprachgeschichte?,0.88704586
1035,38112,Wann gewann das Katalanische nach seinem Tiefpunkt wieder an Bedeutung?, gewann das Katalanische nach seinem Tiefpunkt wieder an Bedeutung?,0.9261048
1036,38113,Wie nennt man die Wiedergeburt der katalanischer Sprache?,Wie nennt man die Wiedergeburt  katalanischer Sprache?,0.94711685
1037,38114,Wodurch wurde die Blüte des Katalanischen in den 1930er zerstört?,Wodurch wurde die Blüte des Katalanischen in den  zerstört?,0.9366179
1038,38115,Wie wurde die katalanische Sprache in den Anfangsjahren der Franco-Diktatur unterdrückt?,Wie wurde die katalanische Sprache in den  der Franco-Diktatur unterdrückt?,0.9658452
1039,38116,Wann ist der Diktator Franco gestorben?,Wann ist der  Franco gestorben?,0.91175944
1040,38117,Warum wird die katalanische Sprache seit den letzten 25 Jahren stark von der Regionalregierung gefördert?,Warum wird die katalanische Sprache seit den letzten 25 Jahren stark  der Regionalregierung gefördert?,0.99646413
1041,38118,Wie heißt der Prozess der Wiederherstellung der Bedeutung des Katalanischen?,Wie heißt  Prozess  Wiederherstellung  Bedeutung des Katalanischen?,0.9723478
1042,38119,Wie viel Prozent der in Katalonien lebenden Menschen können Spanisch schreiben?,Wie viel Prozent der in Katalonien lebenden Menschen  Spanisch schreiben?,0.98771524
1043,38120,Wie viel Prozent der katalanischen Bevölkerung können Katalanisch schreiben?, viel Prozent der katalanischen Bevölkerung können Katalanisch schreiben?,0.9796703
1044,38121,"Was ist der Beweis dafür, dass das Katalanische sich in den meisten Bereichen der Gesellschaft  durchgesetzt hat?","Was ist der Beweis , dass das Katalanische sich in den meisten Bereichen der Gesellschaft  durchgesetzt hat?",0.9875131
1045,38281,Wie haben die Medien das Osmanische Reich im letzten Drittel des 19. Jahrhundert bezeichnet?,Wie haben die Medien das Osmanische Reich im  Drittel des 19. Jahrhundert bezeichnet?,0.9884691
1046,38284,Welche historische Quellen von Hellenismus gibt es?,Welche historische Quellen von  gibt es?,0.85786325
1047,38285,Warum sind fast keine schriftliche Werke aus der Zeit des Hellenismus erhalten?,Warum sind fast keine schriftliche  aus der Zeit des Hellenismus erhalten?,0.9926153
1048,38286,Welche Autoren aus dem Hellenismus sind fragmentarisch erhalten?,Welche  aus dem Hellenismus sind fragmentarisch erhalten?,0.92861813
1049,40407,Wann hat das Militär in Putschen die politische Macht übernommen?,Wann hat das Militär in Putschen die politische  übernommen?,0.96374506
1050,40408,Mit welchem Ereignis endete die Geschichte des Osmanischen Reiches?,Mit  Ereignis endete die Geschichte des Osmanischen Reiches?,0.939006
1051,40411,"Wann hat das Osmanische Reich ein Heer gebildet, um die französische Armee aus Ägypten zu drängen?","Wann hat das Osmanische Reich ein Heer gebildet, um  französische Armee aus Ägypten zu drängen?",0.9975515
1052,40413,"Ab wann war es im Osmanischen Reich möglich, das Privateigentum zu besitzen?","Ab wann war es im Osmanischen Reich möglich, das  zu besitzen?",0.9429429
1053,40415,Wann besiegte die ägyptische Armee die osmanische in der Schlacht von Nisibis?, besiegte die ägyptische Armee die osmanische in der Schlacht von Nisibis?,0.91768503
1054,40416,Wann wurde das Sueskanal fertiggebaut?,Wann  das Sueskanal fertiggebaut?,0.9760349
1055,40417,"Was wurde in Ägypten im 19.Jahrhundert angebaut, das für Europa interessant war?","Was wurde in Ägypten im 19.Jahrhundert angebaut,  für Europa interessant war?",0.9903645
1056,40418,Was führte zu Aufständen am Ende des 19.Jahrhundert in Ägypten?,Was führte zu  am Ende des 19.Jahrhundert in Ägypten?,0.92304504
1057,40419,In welchem Jahr ist Ägypten der britische Schutzstaat geworden?,In welchem  ist Ägypten der britische Schutzstaat geworden?,0.8871793
1058,40421,Seit wann herrschte das Osmanische Reich über Ägypten?,Seit wann herrschte das Osmanische Reich über ?,0.9502685
1059,37688,In welche Teile wird North Carolina gegliedert?,In welche Teile  North Carolina gegliedert?,0.9400328
1060,37689,Wie sehen die Böden der atlantischen Küstenebene von North Carolina?,Wie sehen die Böden der  Küstenebene von North Carolina?,0.9733643
1061,37690,Wofür kann man die Böden der atlantischen Küstenebene von North Carolina verwenden?,Wofür kann man die Böden der atlantischen Küstenebene von  Carolina verwenden?,0.9927519
1062,37692,"Was ist ""Outer Banks"" in North Carolina?","Was ist ""Outer Banks"" in North ?",0.8973098
1063,37693,"Welche Lagunen umgeben die ""Outer Banks""?","Welche Lagunen umgeben  ""Outer Banks""?",0.9493218
1064,37694,Warum gibt es keinen bedeutenden Seehafen in North Carolina?,Warum gibt es keinen bedeutenden Seehafen in  Carolina?,0.99331135
1065,37695,Wie heißt der einzige größere Hafen von North Carolina?,Wie  der einzige größere Hafen von North Carolina?,0.95381284
1066,37696,Wie ist die geologische Struktur der atlantischen Küstenebene von North Carolina?,Wie ist die geologische Struktur  atlantischen Küstenebene von North Carolina?,0.9927819
1067,37698,Was zeichnet die Piedmont-Region von North Carolina aus?,Was zeichnet die Piedmont-Region von North Carolina ?,0.98004925
1068,37699,Wie sieht die Landschaft der Piedmont-Region von North Carolina aus?,Wie sieht die Landschaft der Piedmont- von North Carolina aus?,0.9676061
1069,37701,Was ist die geologische Struktur der Piedmont-Region von North Carolina?,Was ist die geologische Struktur  Piedmont-Region von North Carolina?,0.99090964
1070,37703,In welchem Teil von North Carolina werden heutzutage verschiedene Baumaterialen abgebaut?,In welchem Teil von North Carolina werden heutzutage  Baumaterialen abgebaut?,0.9819549
1071,37705,Wie sehen die Böden in der Piedmont-Region von North Carolina aus?,Wie sehen die Böden in der Piedmont-Region von  Carolina aus?,0.99252886
1072,37706,Für welche Obstsorten ist die Piedmont-Region bekannt?, welche Obstsorten ist die Piedmont-Region bekannt?,0.9522929
1073,37707,Was bildet die Westgrenze von North Carolina?,Was bildet die Westgrenze  North Carolina?,0.97847134
1074,37708,Wie viele Bergzüge bilden die Berge auf dem Gebiet von North Carolina?,Wie  Bergzüge bilden die Berge auf dem Gebiet von North Carolina?,0.8922459
1075,37709,Was ist der größte Gebirgszug in North Carolina?,Was  der größte Gebirgszug in North Carolina?,0.9879702
1076,37713,Wie werden die Great Smoky Mountains umgangssprachlich bezeichnet?,Wie werden die Great  Mountains umgangssprachlich bezeichnet?,0.9563285
1077,37714,Was ist der zweithöchste Gebirgszug in North Carolina?,Was  der zweithöchste Gebirgszug in North Carolina?,0.98682815
1078,37716,"Was ist der geologische Bestand vom ""Blue Ridge Belt""?","Was  der geologische Bestand vom ""Blue Ridge Belt""?",0.9823607
1079,37718,Was ist der älteste Gebirgszug North Carolinas?,Was ist der  Gebirgszug North Carolinas?,0.84892356
1080,37720,Was ist der wichtigste Wirtschaftszweig der Bergregion von North Carolina?,Was  der wichtigste Wirtschaftszweig der Bergregion von North Carolina?,0.9924143
1081,38131,Was sind Beispiele für Nutztiere?, sind Beispiele für Nutztiere?,0.9383656
1082,38132,Wie nennt man den Verzehr von Insekten?,Wie nennt man  Verzehr von Insekten?,0.9664734
1083,38133,In welchen Ländern werden Insekten verzehrt?,In welchen  werden Insekten verzehrt?,0.87477964
1084,38134,Welche Insekten können als Haustiere gehalten werden?,Welche Insekten können als Haustiere  werden?,0.978988
1085,38135,Mit welchen Insekten sind Ameisen verwandt?,Mit welchen  sind Ameisen verwandt?,0.9133382
1086,38136,Welche Insekten können als Haustiere gehalten werden?, Insekten können als Haustiere gehalten werden?,0.89109933
1087,38137,Welche Insekten werden in der Pharmazie benutzt?, Insekten werden in der Pharmazie benutzt?,0.88931155
1088,38138,Welche Insekten werden als Versuchstiere eingesetzt?,Welche Insekten  als Versuchstiere eingesetzt?,0.9703262
1089,38139,Welche Insekten spielen eine große Rolle in der Kriminalistik?, Insekten spielen eine große Rolle in der Kriminalistik?,0.90995526
1090,38140,In welcher Produktion können Schildläuse eingesetzt werden?,In welcher Produktion  Schildläuse eingesetzt werden?,0.9637718
1091,38219,Welche Empfindlichkeit haben fotographische Aufnahmematerialen heutzutage? ,Welche Empfindlichkeit  fotographische Aufnahmematerialen heutzutage? ,0.9542325
1092,38221,Was ermöglicht ein empfindlicherer Film?,Was ermöglicht  empfindlicherer Film?,0.9879775
1093,38223,Was ist besser bei nierdigempfindlichen Filmen?,Was ist besser  nierdigempfindlichen Filmen?,0.90876055
1094,38241,Welche Zeitung in Großbritannien ist ähnlich zu BILD in Deutschland?,Welche  in Großbritannien ist ähnlich zu BILD in Deutschland?,0.9617691
1095,38243,"Welche Art von Zeitung ist ""The Sun""?","Welche  von Zeitung ist ""The Sun""?",0.9327178
1096,38244,Was zeichnet eine Boulevardzeitung aus?,Was zeichnet eine Boulevardzeitung ?,0.95126295
1097,38245,"Wer gibt die Zeitung ""The Sun"" heraus?","Wer gibt die  ""The Sun"" heraus?",0.9082642
1098,38246,"Seit wann gibt es eine Sonntagsausgabe von der Zeitung ""The Sun""?","Seit wann gibt es eine Sonntagsausgabe von der Zeitung ""The ""?",0.97155666
1099,38314,Als was arbeitete Edmund Burke von 1765 bis 1766?,Als was  Edmund Burke von 1765 bis 1766?,0.8971189
1100,38315,In welcher Organisation war Burke ein Mitglied in London?,In welcher  war Burke ein Mitglied in London?,0.9647868
1101,38316,Welche politische Werke stammen von Edmund Burke?,Welche  Werke stammen von Edmund Burke?,0.92664415
1102,38317,Was ist das Hauptwerk von Edmund Burke?, ist das Hauptwerk von Edmund Burke?,0.95341223
1103,38318,Was beinhaltet das Hauptwerk von Edmund Burke?,Was beinhaltet das Hauptwerk  Edmund Burke?,0.98673636
1104,41148,Wovon ist die galicische Musik geprägt?,Wovon ist die  Musik geprägt?,0.83487666
1105,41149,Welche international bekannte Musikgruppen spielen traditionelle galicische Musik?,Welche international bekannte  spielen traditionelle galicische Musik?,0.9288929
1106,41156,Nach wem ist der Bezirk Bronx in New York benannt?,Nach wem ist der Bezirk Bronx in New  benannt?,0.9850307
1107,41157,In welchem Jahr ist Bronx ein eigenständiger Stadtbezirk geworden?,In welchem Jahr  Bronx ein eigenständiger Stadtbezirk geworden?,0.9679746
1108,41158,Welche Straftaten gehörten ab den 1960er in Bronx zum Alltag?,Welche Straftaten gehörten ab  1960er in Bronx zum Alltag?,0.9942185
1109,41159,Wann hat überwiegend die Mittelschicht in Bronx gewohnt?,Wann hat überwiegend  Mittelschicht in Bronx gewohnt?,0.97687936
1110,38094,Was ist das größte menschliche Gen?,Was ist das größte menschliche ?,0.94321394
1111,38095,Wie viele Aminosäure hat das größte menschliche Gen?,Wie viele Aminosäure hat  größte menschliche Gen?,0.9917146
1112,38156,Wodurch ist die Region der Mexiko-Stadt gefährdet?,Wodurch ist die Region der Mexiko-Stadt ?,0.84948045
1113,38157,Wie viele Menschen wurden von einem Erdbeben  1985 in Mexiko-Stadt getötet?  ,Wie viele Menschen wurden  einem Erdbeben  1985 in Mexiko-Stadt getötet?  ,0.9926993
1114,38159,Wie viele Gebäude waren von dem Erdbeben 1985 in Mexiko-Stadt geschadet?,Wie viele Gebäude waren von dem Erdbeben 1985 in Mexiko-Stadt ?,0.949233
1115,38160,Warum kam es zu so vielen Toten nach dem Erdbeben 1985 in Mexiko-Stadt?, kam es zu so vielen Toten nach dem Erdbeben 1985 in Mexiko-Stadt?,0.9436001
1116,38163,Wie sieht die Landschaft der Mexiko-Stadt aus?,Wie sieht die Landschaft der Mexiko-Stadt ?,0.9801038
1117,38165,Was wird in der Mexiko-Stadt angebaut?,Was wird in  Mexiko-Stadt angebaut?,0.98769677
1118,38166,Welche Metalle sind in der Region der Mexiko-Stadt zu finden?,Welche Metalle sind in der Region der Mexiko-Stadt zu ?,0.9693081
1119,38180,"Wann erschien der Soundtrack zum Film ""James Bond 007: Spectre""?","Wann erschien  Soundtrack zum Film ""James Bond 007: Spectre""?",0.992834
1120,38181,"Wer singt im Soundtrack von ""James Bond 007: Spectre""?","Wer  im Soundtrack von ""James Bond 007: Spectre""?",0.9638701
1121,38182,Welchen Preis gewann Sam Smith für seinen Soundtrack bei der Oscarverleihung 2016?,Welchen Preis gewann Sam Smith für seinen  bei der Oscarverleihung 2016?,0.9636705
1122,38258,Auf welchem Kontinent liegen die US-Bundesstaaten?,Auf welchem Kontinent liegen  US-Bundesstaaten?,0.98370624
1123,38259,"Welche US-Bundesstaaten bilden das ""Kernland"" der USA?","Welche US-Bundesstaaten  das ""Kernland"" der USA?",0.9498249
1124,38261,Wie sieht die Landschaft der USA aus?,Wie sieht die Landschaft der  aus?,0.76107436
1125,38262,Wie heißt der Vulkan auf Hawaii?,Wie heißt der  auf Hawaii?,0.89537704
1126,38762,Warum distanzierte sich die evangelische Kirche von der römisch-katholischen?,Warum distanzierte sich die  Kirche von der römisch-katholischen?,0.93636125
1127,38764,Wie hat man die amerikanischen Anglikaner nach der Unabhängigkeitserklärung genannt?,Wie hat man die amerikanischen Anglikaner nach  Unabhängigkeitserklärung genannt?,0.98082316
1128,38767,Wann sind Waldenser entstanden?,Wann sind  entstanden?,0.7597688
1129,38770,Welche Gruppen der evangelischen Konfessionsfamilie sind in der Reformationszeit in deutschsprachigen Ländern entstanden?,Welche Gruppen der  Konfessionsfamilie sind in der Reformationszeit in deutschsprachigen Ländern entstanden?,0.9677927
1130,38772,Was sind die bekanntesten Reformatoren der Evangelisch-lutherischen Kirche?,Was sind die bekanntesten Reformatoren der -lutherischen Kirche?,0.985394
1131,38773,Was sind die bekanntesten Reformatoren der Reformierten Kirche?,Was sind die bekanntesten Reformatoren der Reformierten ?,0.9875482
1132,38775,Was sind die bekanntesten Reformatoren der Anglikanischen Kirche?,Was  die bekanntesten Reformatoren der Anglikanischen Kirche?,0.9837035
1133,38777,Wie waren die deutschen evangelischen Landeskirchen organisiert?,Wie  die deutschen evangelischen Landeskirchen organisiert?,0.91819763
1134,38779,In welchen Ländern wächst die Anzahl der evangelischen Kirchen besonders stark?,In welchen Ländern wächst die Anzahl der  Kirchen besonders stark?,0.9483424
1135,38780,In welchen Ländern ist die Mehrheit der Bevölkerung evangelisch?,In welchen Ländern ist die Mehrheit  Bevölkerung evangelisch?,0.99346393
1136,41142,"Wer wird nach der Wiedervereinigung als ""Deutschen"" bezeichnet?","Wer wird nach der  als ""Deutschen"" bezeichnet?",0.8391061
1137,41143,"Warum kann es schwierig sein eine klare Definition von ""Deutschen"" zu geben?","Warum kann es schwierig sein  klare Definition von ""Deutschen"" zu geben?",0.99319136
1138,38089,Was passiert während der Regenzeit in Liberia?, passiert während der Regenzeit in Liberia?,0.8968248
1139,38090,Was ist die Hauptstadt von Liberia?,Was ist die Hauptstadt von ?,0.88368005
1140,38092,Wie unterschiedet sich die Menge von Niederschlägen in verschiedenen Regionen von Liberia?,Wie unterschiedet sich die Menge von  in verschiedenen Regionen von Liberia?,0.90825635
1141,38093,In welchem Bereich von Liberia ist Trockenzeit zu beobachten?,In welchem Bereich  Liberia ist Trockenzeit zu beobachten?,0.98795915
1142,38247,Wann wurde der USB 1.0 eingeführt?, wurde der USB 1.0 eingeführt?,0.9263703
1143,38248,Welche Unternehmen haben den USB 1.0 entwickelt?,Welche Unternehmen haben den  1.0 entwickelt?,0.86404145
1144,38249,Wer hat viel zur Entwicklung vom USB 1.0 beigetragen?, hat viel zur Entwicklung vom USB 1.0 beigetragen?,0.903375
1145,38250,Welche Fortschritte wurden mit der Herstellung vom ersten USB gemacht?,Welche Fortschritte wurden mit der Herstellung vom ersten  gemacht?,0.87755984
1146,40397,Wie viele Sprachen spricht man in Mali?,Wie viele Sprachen spricht man in ?,0.8745786
1147,40398,Was ist die bedeutendste Sprache in Mali?,Was ist die  Sprache in Mali?,0.85054755
1148,40399,Wie viele Menschen sprechen in Mali Bambara als Muttersprache? ,Wie viele Menschen sprechen in  Bambara als Muttersprache? ,0.9765272
1149,40401,Was ist die Amtssprache Malis?,Was ist die Amtssprache ?,0.8716536
1150,40402,Welche Sprachen werden in Mali als nationale Sprachen anerkannt?,Welche Sprachen werden in Mali als  Sprachen anerkannt?,0.9308925
1151,40403,Auf welcher Sprache studiert man in Mali?,Auf  Sprache studiert man in Mali?,0.9042526
1152,40404,Warum bleibt Französisch eine bedeutende Sprache in Mali?,Warum bleibt Französisch eine bedeutende  in Mali?,0.9625502
1153,38263,Wann wurden Juden in Bern zum ersten Mal erwähnt?,Wann wurden Juden in  zum ersten Mal erwähnt?,0.9028754
1154,38264,Was war die Folge des Ritualmordes an einem Kind in Bern 1294?,Was war die Folge des Ritualmordes an einem Kind in Bern ?,0.90628916
1155,38265,Seit wann gibt es in Bern wieder eine jüdische Gemeinde?,Seit wann gibt es in Bern  eine jüdische Gemeinde?,0.9471787
1156,38266,Wann wurde die erste Synagoge in Bern gebaut?,Wann wurde die erste Synagoge in  gebaut?,0.95021254
1157,38290,"Wann ist das Fußballteam ""Irish"" aus der University of Notre Dame bekannt geworden?","Wann ist das Fußballteam ""Irish"" aus der University of Notre Dame bekannt ?",0.9880689
1158,38291,"Wann gewann das Fußballteam ""Irish"" die nationale Meisterschaft?","Wann gewann  Fußballteam ""Irish"" die nationale Meisterschaft?",0.9926655
1159,38292,"Wie heißt der Film über das Fußballteam ""Irish""?","Wie  der Film über das Fußballteam ""Irish""?",0.9141897
1160,38297,Wie lang ist die Straßenbahnstrecke in Mexiko-Stadt heutzutage?, lang ist die Straßenbahnstrecke in Mexiko-Stadt heutzutage?,0.90721
1161,38298,Warum ist der Verkehr in der Mexiko-Stadt oft blockiert?,Warum ist  Verkehr in  Mexiko-Stadt oft blockiert?,0.99079853
1162,38300,"Was wurde in Mexiko-Stadt unternommen, um den Straßenverkehr zu entlasten?","Was wurde in Mexiko-Stadt unternommen, um den Straßenverkehr zu ?",0.9582703
1163,38302,Wie viele Linien hat die Metro in Mexiko-Stadt?, viele Linien hat die Metro in Mexiko-Stadt?,0.87709546
1164,38303,Warum ist die Metro in Mexiko-Stadt heutzutage völlig überfordert?,Warum ist die Metro in Mexiko- heutzutage völlig überfordert?,0.9818094
1165,38304,Wann wurde die Eisenbahn in Mexiko privatisiert?,Wann wurde die Eisenbahn in Mexiko ?,0.7788544
1166,38295,Wann fuhr die erste Pferdestraßenbahn in Mexiko-Stadt?,Wann  die erste Pferdestraßenbahn in Mexiko-Stadt?,0.9771418
1167,38296,Wann fuhr die erste elektrische Straßenbahn in Mexiko-Stadt?,Wann  die erste elektrische Straßenbahn in Mexiko-Stadt?,0.97803056
1168,41138,Was ist der Unterschied zwischen den Deutschstämmigen und Volksdeutschen?,Was ist der Unterschied  den Deutschstämmigen und Volksdeutschen?,0.9791629
1169,41139,Wie viele Deutschen leben in der ganzen Welt?,Wie viele  leben in der ganzen Welt?,0.9000408
1170,41140,"Wie heißen die ins Ausland gezogene Menschen, die eine deutsche Staatsangehörigkeit besitzen?","Wie heißen die ins Ausland gezogene Menschen, die eine deutsche Staatsangehörigkeit ?",0.993102
1171,41152,Mithilfe welches Verfahrens kann schwefelfreies Lignin und schwefelfreie Hemicellulose gewonnen werden? ,Mithilfe welches Verfahrens kann schwefelfreies Lignin  schwefelfreie Hemicellulose gewonnen werden? ,0.95737576
1172,41160,Was bedeutet Kriegsverbrechen der Kategorie A?,Was  Kriegsverbrechen der Kategorie A?,0.8884665
1173,38288,Wie heißen die beiden internationalen Flughäfen in Tennessee?,Wie  die beiden internationalen Flughäfen in Tennessee?,0.9135411
1174,38289,Welche nationale Flughäfen gibt es in Tennessee?,Welche  Flughäfen gibt es in Tennessee?,0.95704204
1175,38305,Welche Sportveranstaltung findet häufig in Miami statt?,Welche Sportveranstaltung findet häufig in  statt?,0.86995435
1176,38306,Wann existierte in Miami die Autorennstrecke Bayfront Park?,Wann existierte in  die Autorennstrecke Bayfront Park?,0.9640996
1177,38310,Seit wann gibt es den Begriff des religiösen oder spirituellen Naturalismus?,Seit wann gibt es den Begriff des religiösen oder  Naturalismus?,0.9502595
1178,38312,Was ist unter dem religiösen oder spirituellen Naturalismus zu verstehen?,Was ist unter dem religiösen oder spirituellen Naturalismus zu ?,0.95282984
1179,38313,Was ist Gott im religiösen Naturalismus?,Was ist  im religiösen Naturalismus?,0.9365929
1180,38806,Warum trat Vilanova 2013 zurück?,Warum  Vilanova 2013 zurück?,0.91085774
1181,38812,Wer gewann in der Champions League 2012/13?,Wer gewann in  Champions League 2012/13?,0.99124616
1182,38814,Wie viele Punkte hat Barcelona in der Champions League 2012/13 gesammelt?,Wie viele Punkte hat Barcelona in der Champions  2012/13 gesammelt?,0.989479
1183,41179,Was ist der Unterschied zwischen dem traditionellen Wrestling und dem europäischen Catchen?,Was ist der Unterschied  dem traditionellen Wrestling und dem europäischen Catchen?,0.9836036
1184,41180,Wann ist das amerikanische Wrestling in Deutschland populär geworden?,Wann ist das amerikanische Wrestling in  populär geworden?,0.8853142
1185,41181,Inwiefern unterscheidet sich das amerikanische und britische Wrestling?,Inwiefern  sich das amerikanische und britische Wrestling?,0.9077529
1186,41182,Warum war Wrestling 2000 nicht mehr so populär wie früher in Deutschland? ,Warum war Wrestling 2000 nicht mehr so populär  früher in Deutschland? ,0.97664356
1187,41183,Welche bekannten Wrestling-Ligen wurden in Deutschland gegründet?, bekannten Wrestling-Ligen wurden in Deutschland gegründet?,0.8786122
1188,41184,Welche deutsche Wrestling-Liga hat mit den amerikanischen Wrestling-Organisationen zusammengearbeitet?,Welche deutsche -Liga hat mit den amerikanischen -Organisationen zusammengearbeitet?,0.8896566
1189,41185,Welche Wrestling-Arten sind heutzutage populär in Deutschland?,Welche Wrestling-Arten sind heutzutage populär in ?,0.8287099
1190,41161,Wonach ist Eisenhower 1961 umgezogen?,Wonach  Eisenhower 1961 umgezogen?,0.9267542
1191,41162,Wann ist Eisenhower in den Ruhestand gegangen?,Wann ist Eisenhower in den Ruhestand ?,0.9643123
1192,41163,Wann ist Eisenhower gestorben?,Wann ist Eisenhower ?,0.78896815
1193,41164,Wo fand eine Trauerfeier von Eisenhower statt?,Wo fand eine Trauerfeier von  statt?,0.874057
1194,41165,Warum hat die Bevölkerung angefangen zu wachsen im Hochmittelalter?,Warum hat die Bevölkerung angefangen zu  im Hochmittelalter?,0.95714206
1195,41166,Welches Konflikt gab es im Hochmittelalter?, Konflikt gab es im Hochmittelalter?,0.919599
1196,41167,Welche Königreiche wurden im Zuge der Christianisierung gegründet?,Welche Königreiche wurden im Zuge der  gegründet?,0.82959205
1197,38835,Was ist das größte Blasmusikfestival der Welt?, ist das größte Blasmusikfestival der Welt?,0.9619852
1198,38831,Wie wird die traditionelle Schweizer Volksmusik bezeichnet?,Wie wird  traditionelle Schweizer Volksmusik bezeichnet?,0.9913259
1199,38832,Was sind typische schweizerische Instrumente?,Was sind typische schweizerische ?,0.9308159
1200,38833,Welche Gruppen sind bekannt für ihre Schweizer Volksmusik?,Welche  sind bekannt für ihre Schweizer Volksmusik?,0.94334507
1201,38834,Wann wurde der Eidgenössische Jodlerverband gegründet?,Wann wurde der  Jodlerverband gegründet?,0.8779223
1202,40389,Warum steht der Wasserstoff im Periodensystem in der ersten Hauptgruppe?,Warum steht der Wasserstoff im  in der ersten Hauptgruppe?,0.9388788
1203,40390,Wie viele Valenzelektronen hat Wasserstoff?,Wie viele  hat Wasserstoff?,0.9096408
1204,40392,Wie nennt man chemische Verbindungen mit der Oxidationszahl -1?,Wie nennt man chemische Verbindungen mit  Oxidationszahl -1?,0.99242336
1205,40393,Warum ist der Wasserstoff für die erste Hauptgruppe des Periodensystems nicht typisch?,Warum ist der Wasserstoff für die erste Hauptgruppe des Periodensystems  typisch?,0.9501664
1206,40424,Wann hat die Revolutionsregierung angefangen in Paris zu regieren?, hat die Revolutionsregierung angefangen in Paris zu regieren?,0.8800877
1207,40425,"Wie viele Menschen wurden während der sogenannten ""blutigen Woche"" in Paris getötet?","Wie viele Menschen wurden während der sogenannten ""blutigen Woche"" in Paris ?",0.95182025
1208,40467,Bis wann war das Leben der Juden in Deutschland erschwert?,Bis wann war  Leben der Juden in Deutschland erschwert?,0.9931448
1209,41176,Wer hat den klassischen Empirismus kritisiert?,Wer hat den  Empirismus kritisiert?,0.9673428
1210,41344,Welchen Einfluss hatte Hayek auf die Evolutionsökonomik?, Einfluss hatte Hayek auf die Evolutionsökonomik?,0.9541284
1211,41345,Aus welchen drei Wurzeln stammen die Werte nach Hayek?,Aus welchen drei Wurzeln stammen die Werte nach ?,0.8504794
1212,41346,Wie viele Arten von Ordnungen unterscheidet Hayek?,Wie viele  von Ordnungen unterscheidet Hayek?,0.9634949
1213,41356,Welcher Papst hat als Erster eine Pilgerfahrt ins Heilige Land unternommen?,Welcher Papst hat als Erster eine Pilgerfahrt ins Heilige  unternommen?,0.9863148
1214,41357,Wohin führte die Pilgerfahrt von Paul_VI?,Wohin  die Pilgerfahrt von Paul_VI?,0.933035
1215,41358,Wen traf Paul_VI während seiner Pilgerfahrt in Jerusalem?,Wen traf Paul_VI während seiner  in Jerusalem?,0.9704646
1216,41359,Was ist mit Paul_VI während seiner letzten Auslandsreise in Manila passiert?,Was  mit Paul_VI während seiner letzten Auslandsreise in Manila passiert?,0.9824844
1217,40380,Was ist die größte Sprache Indiens?,Was ist die größte Sprache ?,0.90151983
1218,40381,Was ist die Hauptsprache Himachal Pradeshs?,Was ist die  Himachal Pradeshs?,0.78252774
1219,40382,Wie viel Prozent der Bevölkerung in Himachal Pradeshs sprechen Hindi als Muttersprache?,Wie viel Prozent der  in Himachal Pradeshs sprechen Hindi als Muttersprache?,0.9824652
1220,40383,Welche Sprache verwenden die meisten Menschen in Himachal Pradeshs im Alltag?,Welche Sprache verwenden die meisten Menschen in  Pradeshs im Alltag?,0.9697646
1221,40384,Wie viel Prozent der Bevölkerung in Himachal Pradeshs sprechen Panjabi als Muttersprache?,Wie  Prozent der Bevölkerung in Himachal Pradeshs sprechen Panjabi als Muttersprache?,0.99412566
1222,40385,Was ist die Hauptsprache des indischen Bundesstaates Punjab?,Was ist  Hauptsprache des indischen Bundesstaates Punjab?,0.9897979
1223,40386,In welchem Teil von Himachal Pradeshs beherrscht man tibetobirmanische Sprachen?,In  Teil von Himachal Pradeshs beherrscht man tibetobirmanische Sprachen?,0.9700157
1224,40387,Warum gibt es sehr wenig tibetobirmanische Sprecher in Himachal Pradeshs?, gibt es sehr wenig tibetobirmanische Sprecher in Himachal Pradeshs?,0.9460302
1225,40388,Wie wird Englisch in Indien verwendet?,Wie wird  in Indien verwendet?,0.83188874
1226,41177,Wie kann man Apps in Windows 8 herunterladen?,Wie kann man  in Windows 8 herunterladen?,0.96179026
1227,41197,Wer beendete die erste Republik in Nigeria?, beendete die erste Republik in Nigeria?,0.82436085
1228,41199,Wie sah die Wirtschaft in den 1970er Jahren in Nigeria aus?,Wie  die Wirtschaft in den 1970er Jahren in Nigeria aus?,0.9222792
1229,41347,Wie wurde mit Juden während des Nationalsozialismus umgegangen?,Wie wurde mit  während des Nationalsozialismus umgegangen?,0.95053244
1230,41348,Nach welchem Gesetz konnten Juden ihre deutsche Nationalität während des Nationalsozialismus verlieren?,Nach welchem Gesetz konnten Juden ihre deutsche Nationalität  des Nationalsozialismus verlieren?,0.9863128
1231,41363,Was bedeutet ''Network Centric Warfare''?,Was  ''Network Centric Warfare''?,0.88343626
1232,41386,Wofür interessiert sich Elisabeth II in ihrer Freizeit?,Wofür interessiert sich  II in ihrer Freizeit?,0.9620697
1233,41385,Mit welchen Päpsten hat sich Elisabeth II getroffen?,Mit welchen Päpsten  sich Elisabeth II getroffen?,0.9796375
