,id,questions,questions_perturbed,similarity_scores
1099,37713,Wie werden die Great Smoky Mountains umgangssprachlich bezeichnet?,Wie heißt die Great Smoky Mountains im Umgang?,0.85023016
1100,37714,Was ist der zweithöchste Gebirgszug in North Carolina?,Was ist der zweithöchste Berg in North Carolina?,0.9524895
1101,37716,"Was ist der geologische Bestand vom ""Blue Ridge Belt""?",Wie ist die geologische Zusammensetzung des Blue Ridge Belt?,0.8779034
1102,37718,Was ist der älteste Gebirgszug North Carolinas?,Was ist das älteste Gebirge in North Carolina?,0.9244467
1103,37720,Was ist der wichtigste Wirtschaftszweig der Bergregion von North Carolina?,Was ist die Hauptindustrie in den Bergen von North Carolina?,0.92190593
1104,38131,Was sind Beispiele für Nutztiere?,Welche Beispiele gibt es für Nutztiere?,0.92606425
1105,38132,Wie nennt man den Verzehr von Insekten?,Wie nennt man das Essen von Insekten?,0.91884154
1106,38133,In welchen Ländern werden Insekten verzehrt?,In welchen Ländern essen die Menschen Insekten?,0.91168535
1107,38134,Welche Insekten können als Haustiere gehalten werden?,Welche Insekten können als Haustiere gehalten werden?,1.0000001
1108,38135,Mit welchen Insekten sind Ameisen verwandt?,Mit welchen Insekten sind Ameisen verwandt?,1.0
1109,38136,Welche Insekten können als Haustiere gehalten werden?,Welche Insekten können als Haustiere gehalten werden?,1.0000001
1110,38137,Welche Insekten werden in der Pharmazie benutzt?,Welche Insekten werden in Arzneimitteln verwendet?,0.9537742
1111,38138,Welche Insekten werden als Versuchstiere eingesetzt?,Welche Insekten werden als Versuchstiere verwendet?,0.9914625
1112,38139,Welche Insekten spielen eine große Rolle in der Kriminalistik?,Welche Insekten spielen bei der Forensik eine große Rolle?,0.9387541
1113,38140,In welcher Produktion können Schildläuse eingesetzt werden?,Was ist der Zweck der Zecke?,0.748703
1114,38219,Welche Empfindlichkeit haben fotographische Aufnahmematerialen heutzutage? ,Wie empfindlich sind heutzutage die Aufnahmegeräte?,0.866847
1115,38221,Was ermöglicht ein empfindlicherer Film?,Was erlaubt ein sensiblerer Film?,0.8993436
1116,38223,Was ist besser bei nierdigempfindlichen Filmen?,Was ist besser an Nieren-sensiblen Filmen?,0.95196176
1117,38241,Welche Zeitung in Großbritannien ist ähnlich zu BILD in Deutschland?,Welche Zeitung in Großbritannien ist der BILD in Deutschland ähnlich?,0.9790087
1118,38243,"Welche Art von Zeitung ist ""The Sun""?",Was für eine Zeitung ist die Sun?,0.89626336
1119,38244,Was zeichnet eine Boulevardzeitung aus?,Was ist das Kennzeichen einer Boulevardzeitung?,0.86231947
1120,38245,"Wer gibt die Zeitung ""The Sun"" heraus?","Wer gibt die Zeitung ""The Sun"" heraus?",0.9999999
1121,38246,"Seit wann gibt es eine Sonntagsausgabe von der Zeitung ""The Sun""?",Seit wann gibt es eine Sonntagsausgabe von The Sun?,0.9639624
1122,38314,Als was arbeitete Edmund Burke von 1765 bis 1766?,Was war Edmund Burkes Beruf von 1765 bis 1766?,0.9140752
1123,38315,In welcher Organisation war Burke ein Mitglied in London?,Welcher Organisation gehörte Burke in London an?,0.93234223
1124,38316,Welche politische Werke stammen von Edmund Burke?,Welche politischen Werke sind von Edmund Burke?,0.9413777
1125,38317,Was ist das Hauptwerk von Edmund Burke?,Was ist Edmund Burkes Hauptwerk?,0.95834607
1126,38318,Was beinhaltet das Hauptwerk von Edmund Burke?,Was ist Edmund Burkes Hauptwerk?,0.8656857
1127,41148,Wovon ist die galicische Musik geprägt?,Was ist die Essenz der galizischen Musik?,0.8979121
1128,41149,Welche international bekannte Musikgruppen spielen traditionelle galicische Musik?,Welche international bekannten Musikgruppen spielen traditionelle galizische Musik?,0.99402106
1129,41156,Nach wem ist der Bezirk Bronx in New York benannt?,Nach wem ist die Bronx in New York benannt?,0.97034943
1130,41157,In welchem Jahr ist Bronx ein eigenständiger Stadtbezirk geworden?,In welchem Jahr wurde die Bronx zu einem eigenen Bezirk?,0.957146
1131,41158,Welche Straftaten gehörten ab den 1960er in Bronx zum Alltag?,Welche Verbrechen waren in den 1960er Jahren in der Bronx üblich?,0.91033655
1132,41159,Wann hat überwiegend die Mittelschicht in Bronx gewohnt?,Seit wann ist die Bronx überwiegend bürgerlich?,0.83757734
1133,38094,Was ist das größte menschliche Gen?,Was ist das größte menschliche Gen?,0.99999994
1134,38095,Wie viele Aminosäure hat das größte menschliche Gen?,Wie viele Aminosäuren hat das größte menschliche Gen?,0.99689645
1135,38156,Wodurch ist die Region der Mexiko-Stadt gefährdet?,Welche Gefahr droht der Stadtgebiet?,0.7841628
1136,38157,Wie viele Menschen wurden von einem Erdbeben  1985 in Mexiko-Stadt getötet?  ,Wie viele Menschen starben 1985 bei einem Erdbeben in Mexiko-Stadt?,0.9770359
1137,38159,Wie viele Gebäude waren von dem Erdbeben 1985 in Mexiko-Stadt geschadet?,Wie viele Gebäude wurden durch das Erdbeben 1985 in Mexiko-Stadt beschädigt?,0.9785257
1138,38160,Warum kam es zu so vielen Toten nach dem Erdbeben 1985 in Mexiko-Stadt?,Warum starben 1985 so viele Menschen bei dem Erdbeben in Mexiko-Stadt?,0.941005
1139,38163,Wie sieht die Landschaft der Mexiko-Stadt aus?,Wie sieht die Landschaft in Mexiko-Stadt aus?,0.96805984
1140,38165,Was wird in der Mexiko-Stadt angebaut?,Was wird in Mexiko-Stadt angebaut?,0.98769677
1141,38166,Welche Metalle sind in der Region der Mexiko-Stadt zu finden?,Welche Metalle gibt es in der Gegend von Mexiko-Stadt?,0.96242243
1142,38180,"Wann erschien der Soundtrack zum Film ""James Bond 007: Spectre""?",Wann wurde der Soundtrack zum James-Bond-Film 007: Spectre veröffentlicht?,0.9774796
1143,38181,"Wer singt im Soundtrack von ""James Bond 007: Spectre""?",Wer ist der Sänger auf dem Soundtrack zu James Bond 007: Spectre?,0.962728
1144,38182,Welchen Preis gewann Sam Smith für seinen Soundtrack bei der Oscarverleihung 2016?,Welchen Preis hat Sam Smith für seinen Soundtrack bei den Oscars 2016 gewonnen?,0.9843394
1145,38240,Wann wurde der Staat Rus am Dnepr gegründet?,Wann wurde der Staat Rus an der Dnjepr gegründet?,0.9724614
1146,38258,Auf welchem Kontinent liegen die US-Bundesstaaten?,Auf welchem Kontinent liegen die Vereinigten Staaten von Amerika?,0.91633695
1147,38259,"Welche US-Bundesstaaten bilden das ""Kernland"" der USA?","Welche US-Bundesstaaten bilden den ""Kern"" der Vereinigten Staaten?",0.96718574
1148,38261,Wie sieht die Landschaft der USA aus?,Wie sieht die Landschaft der Vereinigten Staaten aus?,0.9457999
1149,38262,Wie heißt der Vulkan auf Hawaii?,Wie heißt der Vulkan auf Hawaii?,0.9999999
1150,38762,Warum distanzierte sich die evangelische Kirche von der römisch-katholischen?,Warum distanzierte sich die evangelische Kirche von der römisch-katholischen Kirche?,0.99084854
1151,38764,Wie hat man die amerikanischen Anglikaner nach der Unabhängigkeitserklärung genannt?,Wie wurden die amerikanischen Anglikaner nach der Unabhängigkeitserklärung genannt?,0.9702857
1152,38767,Wann sind Waldenser entstanden?,Wann kamen die Waldenser ins Dasein?,0.85088485
1153,38770,Welche Gruppen der evangelischen Konfessionsfamilie sind in der Reformationszeit in deutschsprachigen Ländern entstanden?,Welche Gruppen der evangelischen Glaubensgemeinschaften entstanden während der Reformation in deutschsprachigen Ländern?,0.9716179
1154,38772,Was sind die bekanntesten Reformatoren der Evangelisch-lutherischen Kirche?,Wer waren die berühmtesten Reformatoren der evangelischen lutherischen Kirche?,0.9516597
1155,38773,Was sind die bekanntesten Reformatoren der Reformierten Kirche?,Wer waren die bekanntesten Reformatoren?,0.8989587
1156,38775,Was sind die bekanntesten Reformatoren der Anglikanischen Kirche?,Wer waren die berühmtesten Reformatoren der Kirche von England?,0.934335
1157,38777,Wie waren die deutschen evangelischen Landeskirchen organisiert?,Wie waren die deutschen evangelischen Kirchen organisiert?,0.97597724
1158,38779,In welchen Ländern wächst die Anzahl der evangelischen Kirchen besonders stark?,In welchen Ländern ist das Wachstum der evangelischen Kirchen besonders stark?,0.97259045
1159,38780,In welchen Ländern ist die Mehrheit der Bevölkerung evangelisch?,In welchen Ländern ist die Mehrheit der Bevölkerung evangelisch?,1.0
1160,41142,"Wer wird nach der Wiedervereinigung als ""Deutschen"" bezeichnet?","Wer wird nach der Wiedervereinigung ""Deutscher"" genannt?",0.9439664
1161,41143,"Warum kann es schwierig sein eine klare Definition von ""Deutschen"" zu geben?","Warum kann es schwierig sein, eine klare Definition von ""Deutsch"" zu geben?",0.9703354
1162,38089,Was passiert während der Regenzeit in Liberia?,Was geschieht in Liberia während der Regenzeit?,0.94521177
1163,38090,Was ist die Hauptstadt von Liberia?,Was ist die Hauptstadt von Liberia?,1.0
1164,38092,Wie unterschiedet sich die Menge von Niederschlägen in verschiedenen Regionen von Liberia?,Wie variiert die Niederschlagsmenge in den verschiedenen Regionen Liberias?,0.92837715
1165,38093,In welchem Bereich von Liberia ist Trockenzeit zu beobachten?,In welchem Teil Liberias ist die Trockenzeit?,0.9431048
1166,38247,Wann wurde der USB 1.0 eingeführt?,Wann wurde USB 1.0 eingeführt?,0.99358445
1167,38248,Welche Unternehmen haben den USB 1.0 entwickelt?,Welche Unternehmen haben USB 1.0 entwickelt?,0.98849005
1168,38249,Wer hat viel zur Entwicklung vom USB 1.0 beigetragen?,Wer hat wesentlich zur Entwicklung von USB 1.0 beigetragen?,0.979082
1169,38250,Welche Fortschritte wurden mit der Herstellung vom ersten USB gemacht?,Welche Fortschritte wurden bei der Herstellung des ersten USB-Satzes erzielt?,0.9308668
1170,40397,Wie viele Sprachen spricht man in Mali?,Wie viele Sprachen werden in Mali gesprochen?,0.97060215
1171,40398,Was ist die bedeutendste Sprache in Mali?,Welche Sprache ist in Mali die wichtigste?,0.9105027
1172,40399,Wie viele Menschen sprechen in Mali Bambara als Muttersprache? ,Wie viele Menschen in Mali sprechen Bambara als Muttersprache?,0.9709774
1173,40400,Warum spricht man im Norden Malis kein Bambara?,Warum spricht man im Norden Malis nicht Bambara?,0.98316807
1174,40401,Was ist die Amtssprache Malis?,Was ist die Amtssprache von Mali?,0.9740519
1175,40402,Welche Sprachen werden in Mali als nationale Sprachen anerkannt?,Welche Sprachen sind in Mali als Nationalsprachen anerkannt?,0.9517675
1176,40403,Auf welcher Sprache studiert man in Mali?,Welche Sprache lernen sie in Mali?,0.9206829
1177,40404,Warum bleibt Französisch eine bedeutende Sprache in Mali?,Warum ist Französisch in Mali nach wie vor eine wichtige Sprache?,0.94943327
1178,38263,Wann wurden Juden in Bern zum ersten Mal erwähnt?,Wann wurden Juden zuerst in Bern erwähnt?,0.96361685
1179,38264,Was war die Folge des Ritualmordes an einem Kind in Bern 1294?,Was war das Ergebnis des rituellen Mordes an einem Kind in Bern im Jahre 1294?,0.9372508
1180,38265,Seit wann gibt es in Bern wieder eine jüdische Gemeinde?,Seit wann gibt es eine jüdische Gemeinde in Bern?,0.92335004
1181,38266,Wann wurde die erste Synagoge in Bern gebaut?,Wann wurde die erste Synagoge in Bern errichtet?,0.9961824
1182,38290,"Wann ist das Fußballteam ""Irish"" aus der University of Notre Dame bekannt geworden?",Wann wurde das irische Fußballteam der Universität Notre Dame berühmt?,0.9346879
1183,38291,"Wann gewann das Fußballteam ""Irish"" die nationale Meisterschaft?",Wann hat die irische Fußballmannschaft die nationale Meisterschaft gewonnen?,0.9450818
1184,38292,"Wie heißt der Film über das Fußballteam ""Irish""?",Wie heißt der Film über das irische Fußballteam?,0.92677516
1185,38297,Wie lang ist die Straßenbahnstrecke in Mexiko-Stadt heutzutage?,Wie lang ist die Straßenbahnstrecke in Mexiko-Stadt heute?,0.97139496
1186,38298,Warum ist der Verkehr in der Mexiko-Stadt oft blockiert?,Warum ist der Verkehr in Mexiko-Stadt oftmals gesperrt?,0.9790113
1187,38300,"Was wurde in Mexiko-Stadt unternommen, um den Straßenverkehr zu entlasten?","Was wurde in Mexiko-Stadt getan, um die Straßenverkehrsbelastung zu verringern?",0.9642522
1188,38302,Wie viele Linien hat die Metro in Mexiko-Stadt?,Wie viele Linien hat die U-Bahn in Mexiko-Stadt?,0.9764718
1189,38303,Warum ist die Metro in Mexiko-Stadt heutzutage völlig überfordert?,Warum ist die U-Bahn in Mexiko-Stadt heutzutage so überfüllt?,0.9554231
1190,38304,Wann wurde die Eisenbahn in Mexiko privatisiert?,Wann wurde die Eisenbahn in Mexiko privatisiert?,1.0
1191,38295,Wann fuhr die erste Pferdestraßenbahn in Mexiko-Stadt?,Wann fuhr die erste Pferdetram in Mexiko-Stadt?,0.9714893
1192,38296,Wann fuhr die erste elektrische Straßenbahn in Mexiko-Stadt?,Wann fuhr die erste elektrische Straßenbahn in Mexiko-Stadt?,1.0
1193,41138,Was ist der Unterschied zwischen den Deutschstämmigen und Volksdeutschen?,Was ist der Unterschied zwischen ethnischen Deutschen und ethnischen Deutschen?,0.89783865
1194,41139,Wie viele Deutschen leben in der ganzen Welt?,Wie viele Deutsche leben auf der ganzen Welt?,0.9850168
1195,41140,"Wie heißen die ins Ausland gezogene Menschen, die eine deutsche Staatsangehörigkeit besitzen?","Wie heißen die Leute, die ins Ausland gezogen sind und die deutsche Staatsbürgerschaft haben?",0.95783156
1196,41152,Mithilfe welches Verfahrens kann schwefelfreies Lignin und schwefelfreie Hemicellulose gewonnen werden? ,Wie wird schwefelfreies Lignin und schwefelfreie Hemicellulose hergestellt?,0.96240616
1197,41160,Was bedeutet Kriegsverbrechen der Kategorie A?,Was bedeutet Kategorie A Kriegsverbrechen?,0.9269786
1198,38288,Wie heißen die beiden internationalen Flughäfen in Tennessee?,Wie heißen die beiden internationalen Flughäfen in Tennessee?,1.0
1199,38289,Welche nationale Flughäfen gibt es in Tennessee?,Welche Flughäfen gibt es in Tennessee?,0.95704204
1200,38305,Welche Sportveranstaltung findet häufig in Miami statt?,Welche Sportveranstaltung findet oft in Miami statt?,0.99633664
1201,38306,Wann existierte in Miami die Autorennstrecke Bayfront Park?,Wann gab es die Bayfront Park Rennstrecke in Miami?,0.9322081
1202,38310,Seit wann gibt es den Begriff des religiösen oder spirituellen Naturalismus?,Seit wann gibt es das Konzept des religiösen oder geistigen Naturalismus?,0.9808872
1203,38312,Was ist unter dem religiösen oder spirituellen Naturalismus zu verstehen?,Was ist religiöser oder geistiger Naturalismus?,0.9152982
1204,38313,Was ist Gott im religiösen Naturalismus?,Was ist Gott im religiösen Naturalismus?,1.0
1205,38806,Warum trat Vilanova 2013 zurück?,Warum trat Vilanova 2013 zurück?,1.0
1206,38812,Wer gewann in der Champions League 2012/13?,Wer hat die Champions League 2012/13 gewonnen?,0.9580416
1207,38814,Wie viele Punkte hat Barcelona in der Champions League 2012/13 gesammelt?,Wie viele Punkte hat Barcelona in der Champions League 2012/13 gesammelt?,1.0
1208,41179,Was ist der Unterschied zwischen dem traditionellen Wrestling und dem europäischen Catchen?,Was ist der Unterschied zwischen traditionellem Ringen und europäischen Fangen?,0.962091
1209,41180,Wann ist das amerikanische Wrestling in Deutschland populär geworden?,Wann wurde das amerikanische Ringen in Deutschland populär?,0.95179063
1210,41181,Inwiefern unterscheidet sich das amerikanische und britische Wrestling?,Wie unterscheidet sich das amerikanische Wrestling vom britischen?,0.91371536
1211,41182,Warum war Wrestling 2000 nicht mehr so populär wie früher in Deutschland? ,Warum war Wrestling 2000 in Deutschland nicht mehr so beliebt wie früher?,0.98129797
1212,41183,Welche bekannten Wrestling-Ligen wurden in Deutschland gegründet?,Welche berühmten Wrestling-Ligen wurden in Deutschland gegründet?,0.9821826
1213,41184,Welche deutsche Wrestling-Liga hat mit den amerikanischen Wrestling-Organisationen zusammengearbeitet?,Welche deutsche Wrestling-Liga arbeitet mit den amerikanischen Wrestling-Organisationen zusammen?,0.98293173
1214,41185,Welche Wrestling-Arten sind heutzutage populär in Deutschland?,Welche Wrestlingarten sind heute in Deutschland beliebt?,0.959066
1215,41161,Wonach ist Eisenhower 1961 umgezogen?,Was hat Eisenhower 1961 bewegt?,0.83664995
1216,41162,Wann ist Eisenhower in den Ruhestand gegangen?,Wann zog sich Eisenhower zurück?,0.8974557
1217,41163,Wann ist Eisenhower gestorben?,Wann starb Eisenhower?,0.9231046
1218,41164,Wo fand eine Trauerfeier von Eisenhower statt?,Wo war Eisenhowers Gedenkfeier?,0.90796614
1219,41165,Warum hat die Bevölkerung angefangen zu wachsen im Hochmittelalter?,Warum begann die Bevölkerung im Hochmittelalter zu wachsen?,0.9609037
1220,41166,Welches Konflikt gab es im Hochmittelalter?,Welcher Konflikt gab es im Hochmittelalter?,0.99785405
1221,41167,Welche Königreiche wurden im Zuge der Christianisierung gegründet?,Welche Königreiche wurden durch die Christianisierung errichtet?,0.9631057
1222,38835,Was ist das größte Blasmusikfestival der Welt?,Was ist das größte Bläsermusikfestival der Welt?,0.96774983
1223,38831,Wie wird die traditionelle Schweizer Volksmusik bezeichnet?,Wie heißt die traditionelle Schweizer Volksmusik?,0.9740322
1224,38832,Was sind typische schweizerische Instrumente?,Was sind typische Schweizer Instrumente?,0.8848988
1225,38833,Welche Gruppen sind bekannt für ihre Schweizer Volksmusik?,Welche Gruppen sind für ihre Schweizer Volksmusik bekannt?,0.99277854
1226,38834,Wann wurde der Eidgenössische Jodlerverband gegründet?,Wann wurde die Bundes-Yodler-Vereinigung gegründet?,0.9487769
1227,40389,Warum steht der Wasserstoff im Periodensystem in der ersten Hauptgruppe?,Warum ist Wasserstoff in der ersten Hauptgruppe des Periodensystems?,0.96425164
1228,40390,Wie viele Valenzelektronen hat Wasserstoff?,Wie viele Valenzelektronen hat Wasserstoff?,1.0
1229,40392,Wie nennt man chemische Verbindungen mit der Oxidationszahl -1?,Wie nennt man chemische Verbindungen mit einer Oxidationszahl von -1?,0.9757373
1230,40393,Warum ist der Wasserstoff für die erste Hauptgruppe des Periodensystems nicht typisch?,Warum ist Wasserstoff nicht typisch für die erste Hauptgruppe des Periodensystems?,0.9790894
1231,40423,Was führte zum Aufstand der Pariser Kommune?,Was führte zum Aufstand der Pariser Kommune?,1.0
1232,40424,Wann hat die Revolutionsregierung angefangen in Paris zu regieren?,Wann hat die revolutionäre Regierung in Paris zu regieren begonnen?,0.9457424
1233,40425,"Wie viele Menschen wurden während der sogenannten ""blutigen Woche"" in Paris getötet?","Wie viele Menschen wurden während der sogenannten ""blutigen Woche"" in Paris getötet?",1.0
1234,40467,Bis wann war das Leben der Juden in Deutschland erschwert?,Bis wann war das Leben für die Juden in Deutschland schwierig?,0.9621875
1235,41176,Wer hat den klassischen Empirismus kritisiert?,Wer hat den klassischen Empirismus kritisiert?,1.0
1236,41344,Welchen Einfluss hatte Hayek auf die Evolutionsökonomik?,Welchen Einfluss hatte Hayek auf die Evolutionäre Ökonomie?,0.9838229
1237,41345,Aus welchen drei Wurzeln stammen die Werte nach Hayek?,Was sind die drei Wurzeln der Hayek-Werte?,0.9039411
1238,41346,Wie viele Arten von Ordnungen unterscheidet Hayek?,Wie viele Arten von Ordnungen unterscheidet Hayek?,0.9999999
1239,41356,Welcher Papst hat als Erster eine Pilgerfahrt ins Heilige Land unternommen?,"Welcher Papst war der erste, der eine Pilgerreise ins Heilige Land unternahm?",0.9627995
1240,41357,Wohin führte die Pilgerfahrt von Paul_VI?,Wohin führte die Pilgerreise des Papstes Paul VI.?,0.9297343
1241,41358,Wen traf Paul_VI während seiner Pilgerfahrt in Jerusalem?,Wen traf Paul VI. während seiner Pilgerreise nach Jerusalem?,0.9858465
1242,41359,Was ist mit Paul_VI während seiner letzten Auslandsreise in Manila passiert?,Was geschah mit Paul VI. während seiner letzten Auslandsreise in Manila?,0.9594898
1243,40380,Was ist die größte Sprache Indiens?,Welche ist die größte Sprache Indiens?,0.9921217
1244,40381,Was ist die Hauptsprache Himachal Pradeshs?,Welche Sprache ist die Hauptsprache von Himachal Pradesh?,0.93647224
1245,40382,Wie viel Prozent der Bevölkerung in Himachal Pradeshs sprechen Hindi als Muttersprache?,Wie viel Prozent der Bevölkerung in Himachal Pradesh spricht Hindi als Muttersprache?,0.9923609
1246,40383,Welche Sprache verwenden die meisten Menschen in Himachal Pradeshs im Alltag?,Welche Sprache benutzen die meisten Menschen in Himachal Pradesh im täglichen Leben?,0.9471952
1247,40384,Wie viel Prozent der Bevölkerung in Himachal Pradeshs sprechen Panjabi als Muttersprache?,Wie viel Prozent der Bevölkerung in Himachal Pradesh sprechen Punjabi als Muttersprache?,0.9724069
1248,40385,Was ist die Hauptsprache des indischen Bundesstaates Punjab?,Welche Sprache ist die Hauptsprache des indischen Bundesstaates Punjab?,0.9692943
1249,40386,In welchem Teil von Himachal Pradeshs beherrscht man tibetobirmanische Sprachen?,In welchem Teil von Himachal Pradesh sprechen die Menschen Tibeto-Burmesische Sprachen?,0.9592164
1250,40387,Warum gibt es sehr wenig tibetobirmanische Sprecher in Himachal Pradeshs?,Warum gibt es nur sehr wenige Tibeta-Burmesisch-Sprecher in Himachal Pradesh?,0.96230376
1251,40388,Wie wird Englisch in Indien verwendet?,Wie wird Englisch in Indien benutzt?,0.99497217
1252,41177,Wie kann man Apps in Windows 8 herunterladen?,Wie kann ich Apps in Windows 8 herunterladen?,0.9851872
1253,41197,Wer beendete die erste Republik in Nigeria?,Wer beendete die erste Republik in Nigeria?,0.9999999
1254,41199,Wie sah die Wirtschaft in den 1970er Jahren in Nigeria aus?,Wie war die Wirtschaft in Nigeria in den 1970er Jahren?,0.94427997
1255,41347,Wie wurde mit Juden während des Nationalsozialismus umgegangen?,Wie wurden die Juden während der Nazizeit behandelt?,0.877559
1256,41348,Nach welchem Gesetz konnten Juden ihre deutsche Nationalität während des Nationalsozialismus verlieren?,"Welches Gesetz erlaubte es den Juden, während der Nazizeit ihre deutsche Staatsangehörigkeit zu verlieren?",0.92146057
1257,41363,Was bedeutet ''Network Centric Warfare''?,"Was bedeutet ""netzwerkzentrierte Kriegsführung""?",0.82237536
1258,41386,Wofür interessiert sich Elisabeth II in ihrer Freizeit?,Was sind die Hobbys von Elisabeth II. in ihrer Freizeit?,0.8570367
1259,41385,Mit welchen Päpsten hat sich Elisabeth II getroffen?,Mit welchen Päpsten traf sich Elisabeth II.?,0.9724872
1260,41387,Welche Hundrasse mag Elisabeth II am meisten?,Was ist die Lieblingsrasse von Elizabeth II?,0.7894757
1261,41388,"Warum produzierte die BBC den Film ""Royal Family""?","Warum hat die BBC den Film ""Royal Family"" produziert?",0.9850512
1262,41389,Wie hieß der deutsche Schneider von Elisabeth II?,Wie hieß der deutsche Schneider von Elisabeth II?,1.0
1263,41390,In welchem Jahr ist die Prinzessin Diana gestorben?,In welchem Jahr starb Prinzessin Diana?,0.95272136
1264,41401,Wie viele Staatsbürgerschaften besaß Chopin?,Wie viele Nationalitäten hatte Chopin?,0.92951095
1265,41402,Wann hat Chopin seinen französischen Reisepass bekommen?,Wann hat Chopin seinen französischen Pass bekommen?,0.9618635
1266,41399,Warum konnte Chopin eine französische Staatsbürgerschaft bekommen?,Warum konnte Chopin die französische Staatsbürgerschaft erlangen?,0.9711821
1267,41400,Wann hat Chopin seinen ersten französischen Pass bekommen?,Wann erhielt Chopin seinen ersten französischen Pass?,0.9861418
1268,41406,Welche Opera und Orchestra befinden sich in Tucson?,Welche Oper und welches Orchester gibt es in Tucson?,0.9315668
1269,41407,Welche Theater gibt es in Tucson?,Welche Theater gibt es in Tucson?,0.9999999
1270,41408,Welche Museen gibt es in Tucson?,Welche Museen gibt es in Tucson?,1.0000001
1271,41409,Wie viele Bauwerke und Stätte in Tucson sind im National Register of Historic Places angegeben?,Wie viele Gebäude und Stätten in Tucson sind im National Register of Historic Places aufgeführt?,0.9900244
1272,45635,Wie funktioniert Joint-Stereo?,Wie funktioniert das gemeinsame Stereo?,0.9132238
1273,41200,Wann ist Albanien aus dem Warschauer Pakt ausgetreten? ,Wann hat sich Albanien aus dem Warschauer Pakt zurückgezogen?,0.9676677
1274,41201,Wann sind die Warschauer-Pakt-Staaten in die Tschechoslowakische Sozialistische Republik einmarschiert?,Wann haben die Warschauer Paktländer die Tschechoslowakische Sozialistische Republik angegriffen?,0.9197089
1275,41382,Wie hoch ist die tägliche Netzfrequenz des Bahnstromnetzes?,Wie hoch ist die tägliche Netzfrequenz des Eisenbahnnetzes?,0.96452826
1276,41383,"Was bedeutet ein Umformer, der zum Leistungsausgleich eingesetzt wird?",Was bedeutet ein Transformator zur Leistungskompensation?,0.8756687
1277,41384,Wie hoch ist die Sollfrequenz der Bahnstromnetze in Deutschland?,Wie hoch ist die Zielfrequenz der Eisenbahnnetze in Deutschland?,0.9783337
1278,44110,Welche Arten von Sperrschicht-Feldeffekttransistoren gibt es?,Welche Arten von Barriere-Schicht-Feld-Effekt-Transistoren gibt es?,0.9151723
1279,44111,Wo werden Sperrschicht-Feldeffekttransistoren angewandt?,Wo werden Barriere-Schicht-Feld-Effekt-Transistoren verwendet?,0.9218977
1280,45624,Welche Beziehung hat Gott im naturwissenschaftlichen Deismus?,Wie steht Gott mit dem wissenschaftlichen Deismus in Beziehung?,0.9120046
1281,41412,Was ist die Aufgabe von dem Director of the Central Intelligence Agency?,Was ist der Job des Direktors der CIA?,0.8784787
1282,41512,Was sind Dialekte im Bezug zu Vögeln?,Was sind Dialekte in Bezug auf Vögel?,0.978257
1283,42107,Was ist das Ziel der Kommunikation?,Was ist der Zweck der Kommunikation?,0.9291937
1284,42108,Was ist der Zweck der Kommunikation?,Was ist der Zweck der Kommunikation?,1.0
1285,42106,Was bedeutet Kommunikation  im handlungstheoretischen Kontext? ,Was bedeutet Kommunikation im Kontext der Aktionstheorie?,0.91682744
1286,42112,In welchem Jahr wurde Straußburg die Hauptstadt von Elsaß-Lothringen?,In welchem Jahr wurde Straßburg zur Hauptstadt von Elsass-Lothringen?,0.9667061
1287,42113,Was hat die Unzufriedenheit der elsässischen Bevölkerung nach der Annexion Elsass-Lothringens durch das Deutsche Reich gezeigt?,Was zeigte die Unzufriedenheit der alsazischen Bevölkerung nach der Annexion von Elsass-Lothringen durch das Deutsche Reich?,0.9798627
1288,42114,"Nach wem wurde die ""Kaiser-Wilhelm- Universität"" in Straußburg benannt?","Nach wem wurde die ""Kaiser-Wilhelm-Universität"" in Straßburg benannt?",0.9602442
1289,42117,Welche Architekten haben sich mit der Neugestaltung von Straußburg nach dem Deutsch-Französischen Krieg beschäftigt?,Welche Architekten bauten Straßburg nach dem französisch-preußischen Krieg wieder auf?,0.8099098
1290,41403,Wie werden die NPOs finanziert?,Wie werden die NPO finanziert?,0.9685642
1291,44012,Wie groß ist der jährliche Umsatz von NPOs weltweit?,Wie hoch ist der Jahresumsatz der NPO weltweit?,0.9308879
1292,44013,Welche Dimensionen zählen für NPOs im Bereich der sozialen Arbeit?,Welche Dimensionen haben NROs in der Sozialarbeit?,0.91708595
1293,44123,Wer war der neue Trainer von FC Arcenal 1986?,Wer war der neue Trainer des Arsenal FC im Jahr 1986?,0.9111568
1294,44126,Was waren die ersten Schritte von Graham als Trainer von FC Arcenal?,Was waren Grahams erste Schritte als Arsenal-Manager?,0.9298922
1295,44131,Wie lange war George Graham der Trainer von FC Arcenal?,Wie lange war George Graham Trainer des Arsenal FC?,0.95081574
1296,44133,Warum wurde George Graham entlassen?,Warum wurde George Graham gefeuert?,0.8842379
1297,44138,Was versteht man unter Verifikationismus?,Was ist Verifikationsismus?,0.87760323
1298,44139,Wann ist ein Satz sinnvoll unter der Annahme von Verifikationismus?,Wann macht ein Satz unter der Annahme des Verifikationsismus Sinn?,0.90506047
1299,41062,Wohin exportierte Tibet ein Großteil des Holzes in 50ern?,Wohin exportierte Tibet in den 1950er Jahren einen Großteil seines Holzes?,0.9351586
1300,41063,Was sind die Folgen des hohen Kahlschlags der Tibeter Wälder?,Welche Folgen hat die hohe Entwaldungsrate in Tibet?,0.89365256
